Time (s),Voltage (V),Current (A)
0.29,-1.1755705045849452,0.0
0.291,-1.0716535899579926,0.0
0.292,-0.9635073482034306,0.0
0.293,-0.8515585831301444,0.0
0.294,-0.7362491053693557,0.0
0.295,-0.6180339887498936,0.0
0.296,-0.497379774329709,0.0
0.297,-0.37476262917144937,0.0
0.298,-0.2506664671286076,0.0
0.299,-0.12558103905862653,0.0
0.3,0.0,0.0
0.301,0.12558103905862675,0.0
0.302,0.2506664671286085,0.0
0.303,0.37476262917144926,0.0
0.304,0.4973797743297096,0.0
0.305,0.6180339887498948,0.0
0.306,0.736249105369356,0.0
0.307,0.8515585831301454,0.0
0.308,0.9635073482034306,0.0
0.309,1.0716535899579933,0.0
0.31,1.1755705045849463,0.0
0.311,1.2748479794973795,0.0
0.312,1.3690942118573775,0.0
0.313,1.457937254842823,0.0
0.314,1.5410264855515785,0.0
0.315,1.618033988749895,0.0
0.316,1.6886558510040302,0.0
0.317,1.7526133600877274,0.0
0.318,1.8096541049320392,0.0
0.319,1.859552971776503,0.0
0.32,1.902113032590307,0.0
0.321,1.9371663222572622,0.0
0.322,1.9645745014573774,0.0
0.323,1.9842294026289558,0.0
0.324,1.9960534568565431,0.0
0.325,2.0,0.0
0.326,1.9960534568565431,0.0
0.327,1.9842294026289555,0.0
0.328,1.9645745014573772,0.0
0.329,1.9371663222572622,0.0
0.33,1.902113032590307,0.0
0.331,1.859552971776503,0.0
0.332,1.809654104932039,0.0
0.333,1.752613360087727,0.0
0.334,1.68865585100403,0.0
0.335,1.618033988749895,0.0
0.336,1.5410264855515785,0.0
0.337,1.4579372548428229,0.0
0.338,1.369094211857377,0.0
0.339,1.274847979497379,0.0
0.34,1.1755705045849465,0.0
0.341,1.0716535899579933,0.0
0.342,0.9635073482034304,0.0
0.343,0.851558583130145,0.0
0.34400000000000003,0.7362491053693555,0.0
0.34500000000000003,0.6180339887498942,0.0
0.34600000000000003,0.49737977432970965,0.0
0.34700000000000003,0.37476262917144915,0.0
0.34800000000000003,0.2506664671286082,0.0
0.34900000000000003,0.12558103905862628,0.0
0.35000000000000003,-6.432490598706546e-16,0.0
0.35100000000000003,-0.1255810390586267,0.0
0.352,-0.25066646712860857,0.0
0.353,-0.37476262917144954,0.0
0.354,-0.49737977432971003,0.0
0.355,-0.6180339887498955,0.0
0.356,-0.7362491053693566,0.0
0.357,-0.8515585831301453,0.0
0.358,-0.9635073482034308,0.0
0.359,-1.0716535899579935,0.0
0.36,-1.1755705045849467,0.0
0.361,-1.27484797949738,0.0
0.362,-1.3690942118573775,0.0
0.363,-1.457937254842823,0.0
0.364,-1.5410264855515787,0.0
0.365,-1.6180339887498947,0.0
0.366,-1.6886558510040306,0.0
0.367,-1.7526133600877272,0.0
0.368,-1.8096541049320396,0.0
0.369,-1.859552971776503,0.0
0.37,-1.902113032590307,0.0
0.371,-1.9371663222572624,0.0
0.372,-1.9645745014573774,0.0
0.373,-1.9842294026289558,0.0
0.374,-1.9960534568565431,0.0
0.375,-2.0,0.0
0.376,-1.9960534568565431,0.0
0.377,-1.9842294026289558,0.0
0.378,-1.9645745014573772,0.0
0.379,-1.9371663222572622,0.0
0.38,-1.9021130325903073,0.0
0.381,-1.8595529717765025,0.0
0.382,-1.8096541049320392,0.0
0.383,-1.7526133600877267,0.0
0.384,-1.68865585100403,0.0
0.385,-1.618033988749894,0.0
0.386,-1.541026485551578,0.0
0.387,-1.457937254842823,0.0
0.388,-1.3690942118573766,0.0
0.389,-1.2748479794973793,0.0
0.39,-1.1755705045849452,0.0
0.391,-1.0716535899579926,0.0
0.392,-0.9635073482034306,0.0
0.393,-0.8515585831301444,0.0
0.394,-0.7362491053693557,0.0
0.395,-0.6180339887498936,0.0
0.396,-0.497379774329709,0.0
0.397,-0.37476262917144937,0.0
0.398,-0.2506664671286076,0.0
0.399,-0.12558103905862653,0.0
0.4,0.0,0.0
0.401,0.12558103905862675,0.0
0.402,0.2506664671286085,0.0
0.403,0.37476262917144926,0.0
0.404,0.4973797743297096,0.0
0.405,0.6180339887498948,0.0
0.406,0.736249105369356,0.0
0.40700000000000003,0.8515585831301454,0.0
0.40800000000000003,0.9635073482034306,0.0
0.40900000000000003,1.0716535899579933,0.0
0.41000000000000003,1.1755705045849463,0.0
0.41100000000000003,1.2748479794973795,0.0
0.41200000000000003,1.3690942118573775,0.0
0.41300000000000003,1.457937254842823,0.0
0.41400000000000003,1.5410264855515785,0.0
0.41500000000000004,1.618033988749895,0.0
0.41600000000000004,1.6886558510040302,0.0
0.417,1.7526133600877274,0.0
0.418,1.8096541049320392,0.0
0.419,1.859552971776503,0.0
0.42,1.902113032590307,0.0
0.421,1.9371663222572622,0.0
0.422,1.9645745014573774,0.0
0.423,1.9842294026289558,0.0
0.424,1.9960534568565431,0.0
0.425,2.0,0.0
0.426,1.9960534568565431,0.0
0.427,1.9842294026289555,0.0
0.428,1.9645745014573772,0.0
0.429,1.9371663222572622,0.0
0.43,1.902113032590307,0.0
0.431,1.859552971776503,0.0
0.432,1.809654104932039,0.0
0.433,1.752613360087727,0.0
0.434,1.68865585100403,0.0
0.435,1.618033988749895,0.0
0.436,1.5410264855515785,0.0
0.437,1.4579372548428229,0.0
0.438,1.369094211857377,0.0
0.439,1.274847979497379,0.0
0.44,1.1755705045849465,0.0
0.441,1.0716535899579933,0.0
0.442,0.9635073482034304,0.0
0.443,0.851558583130145,0.0
0.444,0.7362491053693555,0.0
0.445,0.6180339887498942,0.0
0.446,0.49737977432970965,0.0
0.447,0.37476262917144915,0.0
0.448,0.2506664671286082,0.0
0.449,0.12558103905862628,0.0
0.45,-6.432490598706546e-16,0.0
0.451,-0.1255810390586267,0.0
0.452,-0.25066646712860857,0.0
0.453,-0.37476262917144954,0.0
0.454,-0.49737977432971003,0.0
0.455,-0.6180339887498955,0.0
0.456,-0.7362491053693566,0.0
0.457,-0.8515585831301453,0.0
0.458,-0.9635073482034308,0.0
0.459,-1.0716535899579935,0.0
0.46,-1.1755705045849467,0.0
0.461,-1.27484797949738,0.0
0.462,-1.3690942118573775,0.0
0.463,-1.457937254842823,0.0
0.464,-1.5410264855515787,0.0
0.465,-1.6180339887498947,0.0
0.466,-1.6886558510040306,0.0
0.467,-1.7526133600877272,0.0
0.468,-1.8096541049320396,0.0
0.46900000000000003,-1.859552971776503,0.0
0.47000000000000003,-1.902113032590307,0.0
0.47100000000000003,-1.9371663222572624,0.0
0.47200000000000003,-1.9645745014573774,0.0
0.47300000000000003,-1.9842294026289558,0.0
0.47400000000000003,-1.9960534568565431,0.0
0.47500000000000003,-2.0,0.0
0.47600000000000003,-1.9960534568565431,0.0
0.47700000000000004,-1.9842294026289558,0.0
0.47800000000000004,-1.9645745014573772,0.0
0.47900000000000004,-1.9371663222572622,0.0
0.48,-1.9021130325903073,0.0
0.481,-1.8595529717765025,0.0
0.482,-1.8096541049320392,0.0
0.483,-1.7526133600877267,0.0
0.484,-1.68865585100403,0.0
0.485,-1.618033988749894,0.0
0.486,-1.541026485551578,0.0
0.487,-1.457937254842823,0.0
0.488,-1.3690942118573766,0.0
0.489,-1.2748479794973793,0.0
0.49,-1.1755705045849452,0.0
0.491,-1.0716535899579926,0.0
0.492,-0.9635073482034306,0.0
0.493,-0.8515585831301444,0.0
0.494,-0.7362491053693557,0.0
0.495,-0.6180339887498936,0.0
0.496,-0.497379774329709,0.0
0.497,-0.37476262917144937,0.0
0.498,-0.2506664671286076,0.0
0.499,-0.12558103905862653,0.0
0.5,0.0,0.0
0.501,0.12558103905862675,0.0
0.502,0.2506664671286085,0.0
0.503,0.37476262917144926,0.0
0.504,0.4973797743297096,0.0
0.505,0.6180339887498948,0.0
0.506,0.736249105369356,0.0
0.507,0.8515585831301454,0.0
0.508,0.9635073482034306,0.0
0.509,1.0716535899579933,0.0
0.51,1.1755705045849463,0.0
0.511,1.2748479794973795,0.0
0.512,1.3690942118573775,0.0
0.513,1.457937254842823,0.0
0.514,1.5410264855515785,0.0
0.515,1.618033988749895,0.0
0.516,1.6886558510040302,0.0
0.517,1.7526133600877274,0.0
0.518,1.8096541049320392,0.0
0.519,1.859552971776503,0.0
0.52,1.902113032590307,0.0
0.521,1.9371663222572622,0.0
0.522,1.9645745014573774,0.0
0.523,1.9842294026289558,0.0
0.524,1.9960534568565431,0.0
0.525,2.0,0.0
0.526,1.9960534568565431,0.0
0.527,1.9842294026289555,0.0
0.528,1.9645745014573772,0.0
0.529,1.9371663222572622,0.0
0.53,1.902113032590307,0.0
0.531,1.859552971776503,0.0
0.532,1.809654104932039,0.0
0.533,1.752613360087727,0.0
0.534,1.68865585100403,0.0
0.535,1.618033988749895,0.0
0.536,1.5410264855515785,0.0
0.537,1.4579372548428229,0.0
0.538,1.369094211857377,0.0
0.539,1.274847979497379,0.0
0.54,1.1755705045849465,0.0
0.541,1.0716535899579933,0.0
0.542,0.9635073482034304,0.0
0.543,0.851558583130145,0.0
0.544,0.7362491053693555,0.0
0.545,0.6180339887498942,0.0
0.546,0.49737977432970965,0.0
0.547,0.37476262917144915,0.0
0.548,0.2506664671286082,0.0
0.549,0.12558103905862628,0.0
0.55,-6.432490598706546e-16,0.0
0.551,-0.1255810390586267,0.0
0.552,-0.25066646712860857,0.0
0.553,-0.37476262917144954,0.0
0.554,-0.49737977432971003,0.0
0.555,-0.6180339887498955,0.0
0.556,-0.7362491053693566,0.0
0.557,-0.8515585831301453,0.0
0.558,-0.9635073482034308,0.0
0.559,-1.0716535899579935,0.0
0.56,-1.1755705045849467,0.0
0.561,-1.27484797949738,0.0
0.562,-1.3690942118573775,0.0
0.5630000000000001,-1.457937254842823,0.0
0.5640000000000001,-1.5410264855515787,0.0
0.5650000000000001,-1.6180339887498947,0.0
0.5660000000000001,-1.6886558510040306,0.0
0.5670000000000001,-1.7526133600877272,0.0
0.5680000000000001,-1.8096541049320396,0.0
0.5690000000000001,-1.859552971776503,0.0
0.5700000000000001,-1.902113032590307,0.0
0.5710000000000001,-1.9371663222572624,0.0
0.5720000000000001,-1.9645745014573774,0.0
0.5730000000000001,-1.9842294026289558,0.0
0.5740000000000001,-1.9960534568565431,0.0
0.5750000000000001,-2.0,0.0
0.5760000000000001,-1.9960534568565431,0.0
0.577,-1.9842294026289558,0.0
0.578,-1.9645745014573772,0.0
0.579,-1.9371663222572622,0.0
0.58,-1.9021130325903073,0.0
0.581,-1.8595529717765025,0.0
0.582,-1.8096541049320392,0.0
0.583,-1.7526133600877267,0.0
0.584,-1.68865585100403,0.0
0.585,-1.618033988749894,0.0
0.586,-1.541026485551578,0.0
0.587,-1.457937254842823,0.0
0.588,-1.3690942118573766,0.0
0.589,-1.2748479794973793,0.0
0.59,-1.1755705045849452,0.0
0.591,-1.0716535899579926,0.0
0.592,-0.9635073482034306,0.0
0.593,-0.8515585831301444,0.0
0.594,-0.7362491053693557,0.0
0.595,-0.6180339887498936,0.0
0.596,-0.497379774329709,0.0
0.597,-0.37476262917144937,0.0
0.598,-0.2506664671286076,0.0
0.599,-0.12558103905862653,0.0
0.6,0.0,0.0
0.601,0.12558103905862675,0.0
0.602,0.2506664671286085,0.0
0.603,0.37476262917144926,0.0
0.604,0.4973797743297096,0.0
0.605,0.6180339887498948,0.0
0.606,0.736249105369356,0.0
0.607,0.8515585831301454,0.0
0.608,0.9635073482034306,0.0
0.609,1.0716535899579933,0.0
0.61,1.1755705045849463,0.0
0.611,1.2748479794973795,0.0
0.612,1.3690942118573775,0.0
0.613,1.457937254842823,0.0
0.614,1.5410264855515785,0.0
0.615,1.618033988749895,0.0
0.616,1.6886558510040302,0.0
0.617,1.7526133600877274,0.0
0.618,1.8096541049320392,0.0
0.619,1.859552971776503,0.0
0.62,1.902113032590307,0.0
0.621,1.9371663222572622,0.0
0.622,1.9645745014573774,0.0
0.623,1.9842294026289558,0.0
0.624,1.9960534568565431,0.0
0.625,2.0,0.0
0.626,1.9960534568565431,0.0
0.627,1.9842294026289555,0.0
0.628,1.9645745014573772,0.0
0.629,1.9371663222572622,0.0
0.63,1.902113032590307,0.0
0.631,1.859552971776503,0.0
0.632,1.809654104932039,0.0
0.633,1.752613360087727,0.0
0.634,1.68865585100403,0.0
0.635,1.618033988749895,0.0
0.636,1.5410264855515785,0.0
0.637,1.4579372548428229,0.0
0.638,1.369094211857377,0.0
0.639,1.274847979497379,0.0
0.64,1.1755705045849465,0.0
0.641,1.0716535899579933,0.0
0.642,0.9635073482034304,0.0
0.643,0.851558583130145,0.0
0.644,0.7362491053693555,0.0
0.645,0.6180339887498942,0.0
0.646,0.49737977432970965,0.0
0.647,0.37476262917144915,0.0
0.648,0.2506664671286082,0.0
0.649,0.12558103905862628,0.0
0.65,-6.432490598706546e-16,0.0
0.651,-0.1255810390586267,0.0
0.652,-0.25066646712860857,0.0
0.653,-0.37476262917144954,0.0
0.654,-0.49737977432971003,0.0
0.655,-0.6180339887498955,0.0
0.656,-0.7362491053693566,0.0
0.657,-0.8515585831301453,0.0
0.658,-0.9635073482034308,0.0
0.659,-1.0716535899579935,0.0
0.66,-1.1755705045849467,0.0
0.661,-1.27484797949738,0.0
0.662,-1.3690942118573775,0.0
0.663,-1.457937254842823,0.0
0.664,-1.5410264855515787,0.0
0.665,-1.6180339887498947,0.0
0.666,-1.6886558510040306,0.0
0.667,-1.7526133600877272,0.0
0.668,-1.8096541049320396,0.0
0.669,-1.859552971776503,0.0
0.67,-1.902113032590307,0.0
0.671,-1.9371663222572624,0.0
0.672,-1.9645745014573774,0.0
0.673,-1.9842294026289558,0.0
0.674,-1.9960534568565431,0.0
0.675,-2.0,0.0
0.676,-1.9960534568565431,0.0
0.677,-1.9842294026289558,0.0
0.678,-1.9645745014573772,0.0
0.679,-1.9371663222572622,0.0
0.68,-1.9021130325903073,0.0
0.681,-1.8595529717765025,0.0
0.682,-1.8096541049320392,0.0
0.683,-1.7526133600877267,0.0
0.684,-1.68865585100403,0.0
0.685,-1.618033988749894,0.0
0.686,-1.541026485551578,0.0
0.687,-1.457937254842823,0.0
0.6880000000000001,-1.3690942118573766,0.0
0.6890000000000001,-1.2748479794973793,0.0
0.6900000000000001,-1.1755705045849452,0.0
0.6910000000000001,-1.0716535899579926,0.0
0.6920000000000001,-0.9635073482034306,0.0
0.6930000000000001,-0.8515585831301444,0.0
0.6940000000000001,-0.7362491053693557,0.0
0.6950000000000001,-0.6180339887498936,0.0
0.6960000000000001,-0.497379774329709,0.0
0.6970000000000001,-0.37476262917144937,0.0
0.6980000000000001,-0.2506664671286076,0.0
0.6990000000000001,-0.12558103905862653,0.0
0.7000000000000001,0.0,0.0
0.7010000000000001,0.12558103905862675,0.0
0.7020000000000001,0.2506664671286085,0.0
0.7030000000000001,0.37476262917144926,0.0
0.704,0.4973797743297096,0.0
0.705,0.6180339887498948,0.0
0.706,0.736249105369356,0.0
0.707,0.8515585831301454,0.0
0.708,0.9635073482034306,0.0
0.709,1.0716535899579933,0.0
0.71,1.1755705045849463,0.0
0.711,1.2748479794973795,0.0
0.712,1.3690942118573775,0.0
0.713,1.457937254842823,0.0
0.714,1.5410264855515785,0.0
0.715,1.618033988749895,0.0
0.716,1.6886558510040302,0.0
0.717,1.7526133600877274,0.0
0.718,1.8096541049320392,0.0
0.719,1.859552971776503,0.0
0.72,1.902113032590307,0.0
0.721,1.9371663222572622,0.0
0.722,1.9645745014573774,0.0
0.723,1.9842294026289558,0.0
0.724,1.9960534568565431,0.0
0.725,2.0,0.0
0.726,1.9960534568565431,0.0
0.727,1.9842294026289555,0.0
0.728,1.9645745014573772,0.0
0.729,1.9371663222572622,0.0
0.73,1.902113032590307,0.0
0.731,1.859552971776503,0.0
0.732,1.809654104932039,0.0
0.733,1.752613360087727,0.0
0.734,1.68865585100403,0.0
0.735,1.618033988749895,0.0
0.736,1.5410264855515785,0.0
0.737,1.4579372548428229,0.0
0.738,1.369094211857377,0.0
0.739,1.274847979497379,0.0
0.74,1.1755705045849465,0.0
0.741,1.0716535899579933,0.0
0.742,0.9635073482034304,0.0
0.743,0.851558583130145,0.0
0.744,0.7362491053693555,0.0
0.745,0.6180339887498942,0.0
0.746,0.49737977432970965,0.0
0.747,0.37476262917144915,0.0
0.748,0.2506664671286082,0.0
0.749,0.12558103905862628,0.0
0.75,-6.432490598706546e-16,0.0
0.751,-0.1255810390586267,0.0
0.752,-0.25066646712860857,0.0
0.753,-0.37476262917144954,0.0
0.754,-0.49737977432971003,0.0
0.755,-0.6180339887498955,0.0
0.756,-0.7362491053693566,0.0
0.757,-0.8515585831301453,0.0
0.758,-0.9635073482034308,0.0
0.759,-1.0716535899579935,0.0
0.76,-1.1755705045849467,0.0
0.761,-1.27484797949738,0.0
0.762,-1.3690942118573775,0.0
0.763,-1.457937254842823,0.0
0.764,-1.5410264855515787,0.0
0.765,-1.6180339887498947,0.0
0.766,-1.6886558510040306,0.0
0.767,-1.7526133600877272,0.0
0.768,-1.8096541049320396,0.0
0.769,-1.859552971776503,0.0
0.77,-1.902113032590307,0.0
0.771,-1.9371663222572624,0.0
0.772,-1.9645745014573774,0.0
0.773,-1.9842294026289558,0.0
0.774,-1.9960534568565431,0.0
0.775,-2.0,0.0
0.776,-1.9960534568565431,0.0
0.777,-1.9842294026289558,0.0
0.778,-1.9645745014573772,0.0
0.779,-1.9371663222572622,0.0
0.78,-1.9021130325903073,0.0
0.781,-1.8595529717765025,0.0
0.782,-1.8096541049320392,0.0
0.783,-1.7526133600877267,0.0
0.784,-1.68865585100403,0.0
