Time (s),Voltage (V),Current (A)
0.9099999999999999,2.29999,1.7000000000000001e-09
0.9199999999999999,2.29999,1.6e-09
0.9299999999999999,2.29999,1.9e-09
0.94,2.3000000000000003,2.1e-09
0.95,2.27075,-1e-09
0.96,2.2699900000000004,3.6e-09
0.97,2.27,3.8e-09
0.9799999999999999,2.27,2.4e-09
0.9899999999999999,2.27,1.2e-09
0.9999999999999999,1.9500300000000002,3.575e-07
1.0099999999999998,1.9999900000000002,2.8000000000000003e-09
1.0199999999999998,1.9999900000000002,1.5e-09
1.0299999999999998,2.0,2e-10
1.0399999999999998,2.0,5e-10
1.0499999999999998,1.99015,-1.3e-09
1.0599999999999998,1.9898900000000002,2e-10
1.0699999999999998,1.9898900000000002,-1e-10
1.0799999999999998,1.9898900000000002,-2.1e-09
1.0899999999999999,1.9898900000000002,-2.2000000000000003e-09
1.0999999999999999,1.8515400000000002,3.361e-07
1.1099999999999999,1.8989900000000002,6e-10
1.1199999999999999,1.8989900000000002,5e-10
1.13,1.8989900000000002,-2e-10
1.14,1.8989800000000001,-3e-10
1.15,1.8891400000000003,-4.3000000000000005e-09
1.16,1.8888900000000002,-1.7000000000000001e-09
1.17,1.8888800000000001,-2.4e-09
1.18,1.8888800000000001,-4e-10
1.19,1.8888900000000002,5e-10
1.2,1.75303,3.174e-07
1.21,1.79797,-2.5e-09
1.22,1.79797,-2e-09
1.23,1.79797,-1.8e-09
1.24,1.79797,-4e-10
1.25,1.7881300000000002,-9e-10
1.26,1.7878800000000001,1.4000000000000001e-09
1.27,1.78787,1.1000000000000001e-09
1.28,1.78787,1.1000000000000001e-09
1.29,1.78787,1.6e-09
1.3,1.65453,3.017e-07
1.31,1.69697,2.6e-09
1.32,1.6969600000000002,4.2e-09
1.33,1.69697,3.8e-09
1.34,1.69697,2.6e-09
1.35,1.68711,-1e-10
1.36,1.6868600000000002,3e-10
1.37,1.6868600000000002,2e-10
1.3800000000000001,1.6868600000000002,2e-10
1.3900000000000001,1.68687,1e-10
1.4000000000000001,1.55573,2.864e-07
1.4100000000000001,1.5959500000000002,3.5000000000000003e-09
1.4200000000000002,1.5959500000000002,4.1e-09
1.4300000000000002,1.59596,2.3e-09
1.4400000000000002,1.5959500000000002,1.1000000000000001e-09
1.4500000000000002,1.5861,-1.8e-09
1.4600000000000002,1.5858500000000002,4e-10
1.4700000000000002,1.58586,4e-10
1.4800000000000002,1.5858500000000002,-1e-10
1.4900000000000002,1.5858500000000002,-3e-10
1.5000000000000002,1.45764,2.621e-07
1.5100000000000002,1.4949500000000002,-1.5e-09
1.5200000000000002,1.4949400000000002,-6e-10
1.5300000000000002,1.4949500000000002,9e-10
1.5400000000000003,1.4949500000000002,1.2e-09
1.5500000000000003,1.4851,-8e-10
1.5600000000000003,1.4848500000000002,1.1000000000000001e-09
1.5700000000000003,1.4848400000000002,1.5e-09
1.5800000000000003,1.4848400000000002,2.3e-09
1.5900000000000003,1.4848500000000002,4.2e-09
1.6000000000000003,1.35915,2.4700000000000003e-07
1.6100000000000003,1.3939300000000001,1e-10
1.6200000000000003,1.3939400000000002,-2e-09
1.6300000000000003,1.3939400000000002,-1.9e-09
1.6400000000000003,1.3939400000000002,-2e-09
1.6500000000000004,1.38409,-2.5e-09
1.6600000000000004,1.3838400000000002,5e-10
1.6700000000000004,1.3838400000000002,1.6e-09
1.6800000000000004,1.3838300000000001,1.3e-09
1.6900000000000004,1.3838400000000002,1.3e-09
1.7000000000000004,1.26032,2.302e-07
1.7100000000000004,1.29292,2.4e-09
1.7200000000000004,1.29292,3.5000000000000003e-09
1.7300000000000004,1.2929300000000001,4e-09
1.7400000000000004,1.2929300000000001,4.1e-09
1.7500000000000004,1.28308,1.2e-09
1.7600000000000005,1.2828300000000001,1.8e-09
1.7700000000000005,1.28282,6e-10
1.7800000000000005,1.28282,6e-10
1.7900000000000005,1.28282,6e-10
1.8000000000000005,1.1618600000000001,2.1270000000000002e-07
1.8100000000000005,1.19192,3.8e-09
1.8200000000000005,1.19192,3.5000000000000003e-09
1.8300000000000005,1.19192,4e-09
1.8400000000000005,1.19192,2.2000000000000003e-09
1.8500000000000005,1.1820700000000002,-6e-10
1.8600000000000005,1.18182,0.0
1.8700000000000006,1.18182,4e-10
1.8800000000000006,1.18182,4e-10
1.8900000000000006,1.18182,-1e-10
1.9000000000000006,1.06366,1.921e-07
1.9100000000000006,1.09091,4e-10
1.9200000000000006,1.0909,1.5e-09
1.9300000000000006,1.0909,1.1000000000000001e-09
1.9400000000000006,1.0909,1.1000000000000001e-09
1.9500000000000006,1.08105,-5e-10
1.9600000000000006,1.0808,1.5e-09
1.9700000000000006,1.0808,3.5000000000000003e-09
1.9800000000000006,1.0808,3.3e-09
1.9900000000000007,1.0808,3.7e-09
