Time (s),Voltage (V),Current (A)
0.061,-0.04,-2.4e-09
0.062,-0.040010000000000004,-2.7e-09
0.063,-0.040010000000000004,-1.2e-09
0.064,-0.04,-1e-10
0.065,-0.040010000000000004,1e-09
0.066,-0.04,9e-10
0.067,-0.04,6e-10
0.068,-0.04,1.1000000000000001e-09
0.069,-0.04,1.3e-09
0.07,-0.04,3.1e-09
0.07100000000000001,-0.04,3.3e-09
0.07200000000000001,-0.040010000000000004,3.1e-09
0.073,-0.04,1.9e-09
0.074,-0.04,7.000000000000001e-10
0.075,-0.040010000000000004,-2e-10
0.076,-0.040010000000000004,-1e-10
0.077,-0.04,-1e-10
0.078,-0.04,-4e-10
0.079,-0.04,-7.000000000000001e-10
0.08,0.06726,1.68e-08
0.081,0.07,-2.4e-09
0.082,0.07,-2.7e-09
0.083,0.07,-1.1000000000000001e-09
0.084,0.07,0.0
0.085,0.07,1.1000000000000001e-09
0.08600000000000001,0.07,6e-10
0.08700000000000001,0.07,7.000000000000001e-10
0.088,0.07,1.1000000000000001e-09
0.089,0.07,1.3e-09
0.09,0.07,3.2e-09
0.091,0.07,3.3e-09
0.092,0.06999000000000001,3.1e-09
0.093,0.07,1.7000000000000001e-09
0.094,0.07,7.000000000000001e-10
0.095,0.07,-5e-10
0.096,0.07,-3e-10
0.097,0.07,-2e-10
0.098,0.07,-5e-10
0.099,0.06999000000000001,-6e-10
0.1,-0.027520000000000003,-2.04e-08
0.101,-0.030000000000000002,-2.5e-09
0.10200000000000001,-0.030010000000000002,-2.5e-09
0.10300000000000001,-0.030000000000000002,-1e-09
0.10400000000000001,-0.030000000000000002,1e-10
0.105,-0.030000000000000002,1.2e-09
0.106,-0.030000000000000002,7.000000000000001e-10
0.107,-0.030010000000000002,6e-10
0.108,-0.030010000000000002,1.1000000000000001e-09
0.109,-0.030000000000000002,1.4000000000000001e-09
0.11,-0.030000000000000002,3.3e-09
0.111,-0.030000000000000002,3.3e-09
0.112,-0.030000000000000002,3.4000000000000003e-09
0.113,-0.030000000000000002,1.8e-09
0.114,-0.030000000000000002,1e-09
0.115,-0.030000000000000002,-1e-10
0.116,-0.030010000000000002,-1e-10
0.117,-0.030000000000000002,-1e-10
0.11800000000000001,-0.030010000000000002,-2e-10
0.11900000000000001,-0.030010000000000002,-6e-10
0.12,0.07723000000000001,1.68e-08
0.121,0.07999,-2.5e-09
0.122,0.08,-2.6e-09
0.123,0.08,-1.1000000000000001e-09
0.124,0.08,0.0
0.125,0.08,1.1000000000000001e-09
0.126,0.08,7.000000000000001e-10
0.127,0.07999,5e-10
0.128,0.07999,9e-10
0.129,0.08,1.3e-09
0.13,0.07999,3.3e-09
0.131,0.08,3.4000000000000003e-09
0.132,0.08,3.3e-09
0.133,0.08,1.8e-09
0.134,0.08,7.000000000000001e-10
0.135,0.08,-3e-10
0.136,0.08,-1e-10
0.137,0.07999,-2e-10
0.138,0.08,-5e-10
0.139,0.08,-7.000000000000001e-10
0.14,-0.01752,-2.05e-08
0.14100000000000001,-0.02,-2.5e-09
0.14200000000000002,-0.02001,-2.5e-09
0.14300000000000002,-0.02,-1.1000000000000001e-09
0.14400000000000002,-0.02001,1e-10
0.145,-0.02,1.1000000000000001e-09
0.146,-0.02001,7.000000000000001e-10
0.147,-0.02,8e-10
0.148,-0.02,1.2e-09
0.149,-0.02,1.4000000000000001e-09
0.15,-0.02,3.5000000000000003e-09
0.151,-0.02,3.2e-09
0.152,-0.02,3.3e-09
0.153,-0.02,1.8e-09
0.154,-0.02,7.000000000000001e-10
0.155,-0.02,-3e-10
0.156,-0.02001,-1e-10
0.157,-0.02,0.0
0.158,-0.02,-4e-10
0.159,-0.02,-8e-10
0.16,0.08726,1.67e-08
0.161,0.09000000000000001,-2.6e-09
0.162,0.09000000000000001,-2.7e-09
0.163,0.08999,-1.1000000000000001e-09
0.164,0.09000000000000001,-1e-10
0.165,0.09000000000000001,1.1000000000000001e-09
0.166,0.09000000000000001,7.000000000000001e-10
0.167,0.09000000000000001,7.000000000000001e-10
0.168,0.09000000000000001,9e-10
0.169,0.09000000000000001,1.4000000000000001e-09
0.17,0.09000000000000001,3.3e-09
0.171,0.09000000000000001,3.1e-09
0.17200000000000001,0.09000000000000001,3.2e-09
0.17300000000000001,0.09000000000000001,1.7000000000000001e-09
0.17400000000000002,0.09000000000000001,7.000000000000001e-10
0.17500000000000002,0.09000000000000001,-4e-10
0.176,0.09000000000000001,-1e-10
0.177,0.09000000000000001,-1e-10
0.178,0.08999,-4e-10
0.179,0.09000000000000001,-7.000000000000001e-10
0.18,-0.007520000000000001,-2.05e-08
0.181,-0.01,-2.5e-09
0.182,-0.01,-2.6e-09
0.183,-0.010010000000000002,-1.1000000000000001e-09
0.184,-0.01,0.0
0.185,-0.01,1.3e-09
0.186,-0.010010000000000002,9e-10
0.187,-0.01,8e-10
0.188,-0.01,1.1000000000000001e-09
0.189,-0.010010000000000002,1.4000000000000001e-09
0.19,-0.010010000000000002,3.4000000000000003e-09
0.191,-0.010010000000000002,3.2e-09
0.192,-0.01,3.2e-09
0.193,-0.010010000000000002,1.6e-09
0.194,-0.01,6e-10
0.195,-0.01,-4e-10
0.196,-0.010010000000000002,0.0
0.197,-0.010010000000000002,0.0
0.198,-0.01,-2e-10
0.199,-0.010010000000000002,-8e-10
0.2,0.09726000000000001,1.67e-08
0.201,0.1,-2.5e-09
0.202,0.1,-2.5e-09
0.203,0.1,-1e-09
0.20400000000000001,0.1,1e-10
0.20500000000000002,0.1,9e-10
0.20600000000000002,0.1,6e-10
0.20700000000000002,0.1,8e-10
0.20800000000000002,0.1,1.1000000000000001e-09
0.209,0.1,1.4000000000000001e-09
0.21,0.09999000000000001,3.3e-09
0.211,0.1,3.1e-09
0.212,0.1,3.2e-09
0.213,0.1,1.9e-09
0.214,0.1,8e-10
0.215,0.1,-3e-10
0.216,0.1,-1e-10
0.217,0.1,0.0
0.218,0.1,-3e-10
0.219,0.1,-7.000000000000001e-10
0.22,0.00249,-2.06e-08
0.221,0.0,-2.5e-09
0.222,0.0,-2.6e-09
0.223,0.0,-1e-09
0.224,0.0,1e-10
0.225,0.0,1e-09
0.226,0.0,6e-10
0.227,0.0,8e-10
0.228,0.0,9e-10
0.229,0.0,1.3e-09
0.23,0.0,3.4000000000000003e-09
0.231,0.0,3.1e-09
0.232,0.0,3.2e-09
0.233,0.0,1.5e-09
0.234,0.0,4e-10
0.23500000000000001,-1e-05,-4e-10
0.23600000000000002,0.0,-1e-10
0.23700000000000002,0.0,-1e-10
0.23800000000000002,-1e-05,-3e-10
0.23900000000000002,0.0,-8e-10
0.24,0.10726000000000001,1.6500000000000002e-08
0.241,0.11000000000000001,-2.5e-09
0.242,0.10999,-2.7e-09
0.243,0.10999,-1e-09
0.244,0.11000000000000001,0.0
0.245,0.11000000000000001,9e-10
0.246,0.10999,5e-10
0.247,0.11000000000000001,5e-10
0.248,0.10999,9e-10
0.249,0.10999,1.2e-09
0.25,0.11000000000000001,3.2e-09
0.251,0.11000000000000001,2.9e-09
0.252,0.10999,2.9e-09
0.253,0.10999,1.3e-09
0.254,0.11000000000000001,3e-10
0.255,0.11000000000000001,-5e-10
0.256,0.11000000000000001,-3e-10
0.257,0.11000000000000001,-4e-10
0.258,0.10999,-7.000000000000001e-10
0.259,0.10999,-9e-10
0.26,0.012480000000000002,-2.07e-08
0.261,0.01,-2.6e-09
0.262,0.01,-2.7e-09
0.263,0.01,-1.1000000000000001e-09
0.264,0.01,0.0
0.265,0.01,1e-09
0.266,0.01,6e-10
0.267,0.01,7.000000000000001e-10
0.268,0.01,9e-10
0.269,0.00999,1.2e-09
0.27,0.01,3.3e-09
0.271,0.00999,3e-09
0.272,0.01,3.1e-09
0.273,0.01,1.4000000000000001e-09
0.274,0.01,5e-10
0.275,0.01,-4e-10
0.276,0.01,0.0
0.277,0.01,0.0
0.278,0.01,-4e-10
0.279,0.01,-1e-09
0.28,0.11726,1.64e-08
0.281,0.11999000000000001,-2.6e-09
0.28200000000000003,0.12000000000000001,-2.6e-09
0.28300000000000003,0.12000000000000001,-9e-10
0.28400000000000003,0.11999000000000001,1e-10
0.28500000000000003,0.11999000000000001,1.3e-09
0.28600000000000003,0.12000000000000001,8e-10
0.28700000000000003,0.12000000000000001,7.000000000000001e-10
0.28800000000000003,0.11999000000000001,1.1000000000000001e-09
0.289,0.12000000000000001,1.4000000000000001e-09
0.29,0.11999000000000001,3.4000000000000003e-09
0.291,0.12000000000000001,3.1e-09
0.292,0.12000000000000001,3.2e-09
0.293,0.11999000000000001,1.5e-09
0.294,0.12000000000000001,7.000000000000001e-10
0.295,0.12000000000000001,-4e-10
0.296,0.11999000000000001,-1e-10
0.297,0.11999000000000001,0.0
0.298,0.11999000000000001,-5e-10
0.299,0.12000000000000001,-7.000000000000001e-10
0.3,0.022480000000000003,-2.07e-08
0.301,0.02,-2.3e-09
0.302,0.02,-2.5e-09
0.303,0.02,-1e-09
0.304,0.02,1e-10
0.305,0.02,1.2e-09
0.306,0.02,8e-10
0.307,0.02,7.000000000000001e-10
0.308,0.02,1.1000000000000001e-09
0.309,0.02,1.4000000000000001e-09
0.31,0.02,3.7e-09
0.311,0.02,3.2e-09
0.312,0.02,3.1e-09
0.313,0.02,1.6e-09
0.314,0.02,7.000000000000001e-10
0.315,0.02,-2e-10
0.316,0.02,0.0
0.317,0.01999,-1e-10
0.318,0.02,-6e-10
0.319,0.02,-9e-10
0.32,0.12726,1.62e-08
0.321,0.13,-2.8000000000000003e-09
0.322,0.13,-2.7e-09
0.323,0.12999000000000002,-1.1000000000000001e-09
0.324,0.12999000000000002,0.0
0.325,0.13,9e-10
0.326,0.13,6e-10
0.327,0.13,6e-10
0.328,0.13,9e-10
0.329,0.12999000000000002,1.2e-09
0.33,0.12999000000000002,3.5000000000000003e-09
0.331,0.13,3.2e-09
0.332,0.13,3.1e-09
0.333,0.13,1.5e-09
0.334,0.13,3e-10
0.335,0.12999000000000002,-4e-10
0.336,0.13,-1e-10
0.337,0.13,0.0
0.338,0.13,-5e-10
0.339,0.13,-7.000000000000001e-10
0.34,0.032490000000000005,-2.06e-08
0.341,0.030000000000000002,-2.3e-09
0.342,0.030000000000000002,-2.3e-09
0.343,0.030000000000000002,-7.000000000000001e-10
0.34400000000000003,0.030000000000000002,4e-10
0.34500000000000003,0.030000000000000002,1.2e-09
0.34600000000000003,0.030000000000000002,9e-10
0.34700000000000003,0.030000000000000002,9e-10
0.34800000000000003,0.030000000000000002,1.2e-09
0.34900000000000003,0.030000000000000002,1.5e-09
0.35000000000000003,0.029990000000000003,3.7e-09
0.35100000000000003,0.029990000000000003,3.2e-09
0.352,0.030000000000000002,3.1e-09
0.353,0.030000000000000002,1.4000000000000001e-09
0.354,0.029990000000000003,4e-10
0.355,0.030000000000000002,-3e-10
0.356,0.030000000000000002,0.0
0.357,0.030000000000000002,0.0
0.358,0.029990000000000003,-5e-10
0.359,0.030000000000000002,-1e-09
0.36,0.13726000000000002,1.64e-08
0.361,0.13999,-2.5e-09
0.362,0.14,-2.6e-09
0.363,0.13999,-9e-10
0.364,0.14,2e-10
0.365,0.14,1e-09
0.366,0.14,9e-10
0.367,0.14,8e-10
0.368,0.14,1e-09
0.369,0.13999,1.3e-09
0.37,0.14,3.7e-09
0.371,0.14,3.2e-09
0.372,0.14,3.1e-09
0.373,0.13999,1.5e-09
0.374,0.14,4e-10
0.375,0.13999,-1e-10
0.376,0.14,0.0
0.377,0.14,0.0
0.378,0.14,-6e-10
0.379,0.14,-8e-10
0.38,0.042510000000000006,-2.08e-08
0.381,0.04,-2.7e-09
0.382,0.04,-2.6e-09
0.383,0.04,-1e-09
0.384,0.04,1e-10
0.385,0.04,9e-10
0.386,0.04,6e-10
0.387,0.04,4e-10
0.388,0.04,9e-10
0.389,0.04,1.3e-09
0.39,0.04,3.6e-09
0.391,0.04,3.1e-09
0.392,0.04,2.9e-09
0.393,0.04,1.4000000000000001e-09
0.394,0.04,2e-10
0.395,0.04,-4e-10
0.396,0.04,-1e-10
0.397,0.04,-1e-10
0.398,0.039990000000000005,-6e-10
0.399,0.04,-9e-10
0.4,0.14726,1.63e-08
0.401,0.15000000000000002,-2.7e-09
0.402,0.14999,-2.5e-09
0.403,0.15000000000000002,-1e-09
0.404,0.15000000000000002,3e-10
0.405,0.15000000000000002,1e-09
0.406,0.14999,6e-10
0.40700000000000003,0.14999,7.000000000000001e-10
0.40800000000000003,0.15000000000000002,1.1000000000000001e-09
0.40900000000000003,0.15000000000000002,1.3e-09
0.41000000000000003,0.15000000000000002,3.5000000000000003e-09
0.41100000000000003,0.14999,3.2e-09
0.41200000000000003,0.14999,3e-09
0.41300000000000003,0.15000000000000002,1.6e-09
0.41400000000000003,0.15000000000000002,5e-10
0.41500000000000004,0.15000000000000002,-4e-10
0.41600000000000004,0.14999,-2e-10
0.417,0.15000000000000002,-2e-10
0.418,0.15000000000000002,-7.000000000000001e-10
0.419,0.15000000000000002,-9e-10
0.42,0.05249,-2.0900000000000002e-08
0.421,0.05,-2.6e-09
0.422,0.05,-2.6e-09
0.423,0.05,-1.1000000000000001e-09
0.424,0.05,2e-10
0.425,0.05,8e-10
0.426,0.05,5e-10
0.427,0.05,6e-10
0.428,0.04999000000000001,1e-09
0.429,0.05,1.4000000000000001e-09
0.43,0.05,3.7e-09
0.431,0.05,3.2e-09
0.432,0.05,2.8000000000000003e-09
0.433,0.05,1.4000000000000001e-09
0.434,0.05,3e-10
0.435,0.04999000000000001,-3e-10
0.436,0.05,-2e-10
0.437,0.05,0.0
0.438,0.05,-6e-10
0.439,0.05,-1e-09
0.44,0.15726,1.63e-08
0.441,0.16,-2.5e-09
0.442,0.15999000000000002,-2.5e-09
0.443,0.16,-8e-10
0.444,0.16,3e-10
0.445,0.16,1e-09
0.446,0.15999000000000002,7.000000000000001e-10
0.447,0.16,7.000000000000001e-10
0.448,0.16,1.3e-09
0.449,0.15999000000000002,1.7000000000000001e-09
0.45,0.16,3.8e-09
0.451,0.15999000000000002,3.2e-09
0.452,0.15999000000000002,3.1e-09
0.453,0.15999000000000002,1.5e-09
0.454,0.16,4e-10
0.455,0.15999000000000002,-2e-10
0.456,0.16,-1e-10
0.457,0.15999000000000002,-1e-10
0.458,0.16,-6e-10
0.459,0.16,-1.2e-09
0.46,0.062490000000000004,-2.0900000000000002e-08
0.461,0.060000000000000005,-2.7e-09
0.462,0.060000000000000005,-2.5e-09
0.463,0.060000000000000005,-1e-09
0.464,0.060000000000000005,1e-10
0.465,0.060000000000000005,8e-10
0.466,0.060000000000000005,5e-10
0.467,0.060000000000000005,6e-10
0.468,0.060000000000000005,1.1000000000000001e-09
0.46900000000000003,0.060000000000000005,1.6e-09
0.47000000000000003,0.060000000000000005,3.8e-09
0.47100000000000003,0.05999,3.2e-09
0.47200000000000003,0.060000000000000005,2.7e-09
0.47300000000000003,0.060000000000000005,1.4000000000000001e-09
0.47400000000000003,0.060000000000000005,3e-10
0.47500000000000003,0.060000000000000005,-4e-10
0.47600000000000003,0.05999,-3e-10
0.47700000000000004,0.05999,-2e-10
0.47800000000000004,0.060000000000000005,-6e-10
0.47900000000000004,0.05999,-1.2e-09
0.48,0.16726000000000002,1.63e-08
0.481,0.17,-2.7e-09
0.482,0.16999,-2.3e-09
0.483,0.17,-9e-10
0.484,0.17,4e-10
0.485,0.16999,8e-10
0.486,0.17,8e-10
0.487,0.17,6e-10
0.488,0.17,1.2e-09
0.489,0.17,1.6e-09
0.49,0.17,3.8e-09
0.491,0.17,3.4000000000000003e-09
0.492,0.17,2.9e-09
0.493,0.17,1.3e-09
0.494,0.17,3e-10
0.495,0.17,-2e-10
0.496,0.17,0.0
0.497,0.17,-1e-10
0.498,0.16999,-5e-10
0.499,0.17,-9e-10
0.5,0.07249000000000001,-2.07e-08
0.501,0.07,-2.6e-09
0.502,0.07,-2.2000000000000003e-09
0.503,0.07,-8e-10
0.504,0.06999000000000001,4e-10
0.505,0.06999000000000001,9e-10
0.506,0.07,8e-10
0.507,0.06999000000000001,6e-10
0.508,0.06999000000000001,1.2e-09
0.509,0.07,1.5e-09
0.51,0.07,3.7e-09
0.511,0.07,3.2e-09
0.512,0.07,2.9e-09
0.513,0.07,1.4000000000000001e-09
0.514,0.07,2e-10
0.515,0.07,-2e-10
0.516,0.07,-1e-10
0.517,0.07,-1e-10
0.518,0.06999000000000001,-6e-10
0.519,0.06999000000000001,-1.1000000000000001e-09
0.52,0.17726,1.64e-08
0.521,0.18000000000000002,-2.5e-09
0.522,0.18000000000000002,-2.1e-09
0.523,0.18000000000000002,-7.000000000000001e-10
0.524,0.18000000000000002,6e-10
0.525,0.18000000000000002,1.1000000000000001e-09
0.526,0.18000000000000002,9e-10
0.527,0.18000000000000002,8e-10
0.528,0.18000000000000002,1.2e-09
0.529,0.18000000000000002,1.7000000000000001e-09
0.53,0.18000000000000002,4e-09
0.531,0.18000000000000002,3.4000000000000003e-09
0.532,0.18000000000000002,2.9e-09
0.533,0.18000000000000002,1.5e-09
0.534,0.18000000000000002,3e-10
0.535,0.18000000000000002,0.0
0.536,0.18000000000000002,0.0
0.537,0.18000000000000002,1e-10
0.538,0.18000000000000002,-3e-10
0.539,0.18000000000000002,-1.1000000000000001e-09
0.54,0.08248000000000001,-2.08e-08
0.541,0.08,-2.7e-09
0.542,0.08,-2.2000000000000003e-09
0.543,0.07999,-8e-10
0.544,0.08,5e-10
0.545,0.08,1e-09
0.546,0.08,7.000000000000001e-10
0.547,0.08,7.000000000000001e-10
0.548,0.08,1.2e-09
0.549,0.08,1.7000000000000001e-09
0.55,0.07999,3.9e-09
0.551,0.08,3.5000000000000003e-09
0.552,0.08,3e-09
0.553,0.07999,1.6e-09
0.554,0.07999,4e-10
0.555,0.08,0.0
0.556,0.07999,1e-10
0.557,0.08,1e-10
0.558,0.08,-4e-10
0.559,0.08,-9e-10
0.56,0.18725000000000003,1.6500000000000002e-08
0.561,0.19,-2.4e-09
0.562,0.18999000000000002,-1.9e-09
0.5630000000000001,0.18999000000000002,-6e-10
0.5640000000000001,0.18999000000000002,6e-10
0.5650000000000001,0.18999000000000002,9e-10
0.5660000000000001,0.19,7.000000000000001e-10
0.5670000000000001,0.19,9e-10
0.5680000000000001,0.18999000000000002,1.3e-09
0.5690000000000001,0.18999000000000002,1.9e-09
0.5700000000000001,0.19,3.9e-09
0.5710000000000001,0.18999000000000002,3.4000000000000003e-09
0.5720000000000001,0.19,2.8000000000000003e-09
0.5730000000000001,0.19,1.4000000000000001e-09
0.5740000000000001,0.18999000000000002,3e-10
0.5750000000000001,0.19,-2e-10
0.5760000000000001,0.19,-1e-10
0.577,0.19,-2e-10
0.578,0.19,-6e-10
0.579,0.19,-1.2e-09
0.58,0.09249,-2.0900000000000002e-08
0.581,0.08999,-2.6e-09
0.582,0.09000000000000001,-2e-09
0.583,0.08999,-7.000000000000001e-10
0.584,0.08999,6e-10
0.585,0.09000000000000001,9e-10
0.586,0.09000000000000001,8e-10
0.587,0.09000000000000001,9e-10
0.588,0.09000000000000001,1.1000000000000001e-09
0.589,0.09000000000000001,1.7000000000000001e-09
0.59,0.09000000000000001,3.9e-09
0.591,0.09000000000000001,3.3e-09
0.592,0.09000000000000001,2.8000000000000003e-09
0.593,0.09000000000000001,1.4000000000000001e-09
0.594,0.09000000000000001,2e-10
0.595,0.09000000000000001,-1e-10
0.596,0.09000000000000001,0.0
0.597,0.09000000000000001,-2e-10
0.598,0.09000000000000001,-5e-10
0.599,0.08999,-1.2e-09
0.6,0.19726000000000002,1.6500000000000002e-08
0.601,0.2,-2.4e-09
0.602,0.2,-1.9e-09
0.603,0.2,-7.000000000000001e-10
0.604,0.2,4e-10
0.605,0.19999000000000003,7.000000000000001e-10
0.606,0.2,7.000000000000001e-10
0.607,0.2,7.000000000000001e-10
0.608,0.19999000000000003,1e-09
0.609,0.19999000000000003,1.6e-09
0.61,0.2,3.8e-09
0.611,0.19999000000000003,3.2e-09
0.612,0.2,2.6e-09
0.613,0.2,1.3e-09
0.614,0.2,1e-10
0.615,0.2,-3e-10
0.616,0.2,-1e-10
0.617,0.2,-3e-10
0.618,0.2,-6e-10
0.619,0.2,-1.2e-09
0.62,0.10249000000000001,-2.0900000000000002e-08
0.621,0.1,-2.6e-09
0.622,0.09999000000000001,-2.2000000000000003e-09
0.623,0.1,-8e-10
0.624,0.09999000000000001,6e-10
0.625,0.1,8e-10
0.626,0.1,7.000000000000001e-10
0.627,0.1,8e-10
0.628,0.1,1e-09
0.629,0.1,1.7000000000000001e-09
0.63,0.09999000000000001,3.5000000000000003e-09
0.631,0.1,3.1e-09
0.632,0.1,2.5e-09
0.633,0.1,1.3e-09
0.634,0.1,-1e-10
0.635,0.1,-3e-10
0.636,0.1,-3e-10
0.637,0.1,-2e-10
0.638,0.1,-7.000000000000001e-10
0.639,0.1,-1.3e-09
0.64,0.20723000000000003,1.6100000000000002e-08
0.641,0.21000000000000002,-2.9e-09
0.642,0.21000000000000002,-2.2000000000000003e-09
0.643,0.20999,-9e-10
0.644,0.21000000000000002,4e-10
0.645,0.21000000000000002,6e-10
0.646,0.21000000000000002,5e-10
0.647,0.21000000000000002,6e-10
0.648,0.21000000000000002,1e-09
0.649,0.20999,1.7000000000000001e-09
0.65,0.20999,3.7e-09
0.651,0.21000000000000002,3.1e-09
0.652,0.21000000000000002,2.6e-09
0.653,0.20999,1.2e-09
0.654,0.21000000000000002,0.0
0.655,0.21000000000000002,-2e-10
0.656,0.20999,-1e-10
0.657,0.21000000000000002,-3e-10
0.658,0.20999,-6e-10
0.659,0.21000000000000002,-1.3e-09
0.66,0.11249,-2.0900000000000002e-08
0.661,0.11000000000000001,-2.8000000000000003e-09
0.662,0.10999,-2.2000000000000003e-09
0.663,0.11000000000000001,-8e-10
0.664,0.11000000000000001,6e-10
0.665,0.10999,6e-10
0.666,0.11000000000000001,7.000000000000001e-10
0.667,0.11000000000000001,7.000000000000001e-10
0.668,0.11000000000000001,1.2e-09
0.669,0.11000000000000001,1.6e-09
0.67,0.11000000000000001,3.7e-09
0.671,0.11000000000000001,3.3e-09
0.672,0.11000000000000001,2.7e-09
0.673,0.11000000000000001,1.3e-09
0.674,0.11000000000000001,1e-10
0.675,0.11000000000000001,-2e-10
0.676,0.11000000000000001,-2e-10
0.677,0.11000000000000001,-3e-10
0.678,0.11000000000000001,-6e-10
0.679,0.11000000000000001,-1.5e-09
0.68,0.21725000000000003,1.62e-08
0.681,0.22000000000000003,-2.8000000000000003e-09
0.682,0.21999000000000002,-2.1e-09
0.683,0.22000000000000003,-8e-10
0.684,0.22000000000000003,5e-10
0.685,0.22000000000000003,7.000000000000001e-10
0.686,0.22000000000000003,6e-10
0.687,0.22000000000000003,6e-10
0.6880000000000001,0.22000000000000003,1e-09
0.6890000000000001,0.22000000000000003,1.6e-09
0.6900000000000001,0.22000000000000003,3.5000000000000003e-09
0.6910000000000001,0.22000000000000003,3e-09
0.6920000000000001,0.22000000000000003,2.5e-09
0.6930000000000001,0.22000000000000003,1.3e-09
0.6940000000000001,0.22000000000000003,0.0
0.6950000000000001,0.22000000000000003,-3e-10
0.6960000000000001,0.22000000000000003,-2e-10
0.6970000000000001,0.22000000000000003,-3e-10
0.6980000000000001,0.22000000000000003,-7.000000000000001e-10
0.6990000000000001,0.22000000000000003,-1.3e-09
0.7000000000000001,0.12249000000000002,-2.08e-08
0.7010000000000001,0.12000000000000001,-2.8000000000000003e-09
0.7020000000000001,0.11999000000000001,-2.1e-09
0.7030000000000001,0.12000000000000001,-7.000000000000001e-10
0.704,0.12000000000000001,6e-10
0.705,0.12000000000000001,9e-10
0.706,0.12000000000000001,5e-10
0.707,0.12000000000000001,8e-10
0.708,0.12000000000000001,1.2e-09
0.709,0.11999000000000001,1.9e-09
0.71,0.12000000000000001,3.5000000000000003e-09
0.711,0.12000000000000001,2.9e-09
0.712,0.12000000000000001,2.2000000000000003e-09
0.713,0.11999000000000001,1e-09
0.714,0.12000000000000001,-2e-10
0.715,0.12000000000000001,-4e-10
0.716,0.12000000000000001,-1e-10
0.717,0.12000000000000001,-2e-10
0.718,0.11999000000000001,-7.000000000000001e-10
0.719,0.11999000000000001,-1.6e-09
0.72,0.22725,1.62e-08
0.721,0.22999000000000003,-2.7e-09
0.722,0.23,-2.1e-09
0.723,0.23,-9e-10
0.724,0.23,4e-10
0.725,0.23,7.000000000000001e-10
0.726,0.22999000000000003,6e-10
0.727,0.23,7.000000000000001e-10
0.728,0.22999000000000003,1.1000000000000001e-09
0.729,0.23,1.8e-09
0.73,0.23,3.6e-09
0.731,0.23,3.1e-09
0.732,0.22999000000000003,2.3e-09
0.733,0.23,1e-09
0.734,0.22999000000000003,-3e-10
0.735,0.23,-4e-10
0.736,0.23,-3e-10
0.737,0.22999000000000003,-5e-10
0.738,0.23,-8e-10
0.739,0.22999000000000003,-1.7000000000000001e-09
0.74,0.13249000000000002,-2.11e-08
0.741,0.13,-3e-09
0.742,0.13,-2.2000000000000003e-09
0.743,0.13,-7.000000000000001e-10
0.744,0.13,7.000000000000001e-10
0.745,0.13,7.000000000000001e-10
0.746,0.13,5e-10
0.747,0.13,8e-10
0.748,0.13,1.1000000000000001e-09
0.749,0.13,1.9e-09
0.75,0.13,3.6e-09
0.751,0.13,3e-09
0.752,0.13,2.2000000000000003e-09
0.753,0.13,1.1000000000000001e-09
0.754,0.13,-1e-10
0.755,0.13,-1e-10
0.756,0.13,-2e-10
0.757,0.13,-2e-10
0.758,0.13,-7.000000000000001e-10
