Time (s),Voltage (V),Current (A)
0.188,-0.05,-3.6e-09
0.19,-0.05,-9e-10
0.192,0.35489000000000004,7.640000000000001e-08
0.194,0.36000000000000004,3.5900000000000004e-08
0.196,0.36000000000000004,3.5900000000000004e-08
0.198,-0.03502,-4.21e-08
0.2,-0.04,-7.6e-09
0.202,-0.04,-6.1e-09
0.20400000000000001,0.36489000000000005,7.56e-08
0.20600000000000002,0.37000000000000005,3.76e-08
0.20800000000000002,0.37000000000000005,3.84e-08
0.21,-0.02502,-3.5900000000000004e-08
0.212,-0.030000000000000002,-5e-10
0.214,-0.030000000000000002,-3.2e-09
0.216,0.37484,7.57e-08
0.218,0.38,3.71e-08
0.22,0.38,3.4400000000000004e-08
0.222,-0.01502,-4.1e-08
0.224,-0.02,-1.4000000000000001e-09
0.226,-0.02,-1.3e-09
0.228,0.38489,7.86e-08
0.23,0.39,4.3300000000000004e-08
0.232,0.39,4.16e-08
0.234,-0.0049700000000000005,-3.8100000000000004e-08
0.23600000000000002,-0.010010000000000002,-1.3e-09
0.23800000000000002,-0.01,-2.1e-09
0.24,0.39489,7.410000000000001e-08
0.242,0.4,3.8e-08
0.244,0.4,4.07e-08
0.246,0.00498,-3.62e-08
0.248,0.0,1.5e-09
0.25,0.0,4.2e-09
0.252,0.40484000000000003,8.14e-08
0.254,0.41000000000000003,4.09e-08
0.256,0.41000000000000003,4.07e-08
0.258,0.014980000000000002,-3.72e-08
0.26,0.01,-2.9e-09
0.262,0.01,-1.1000000000000001e-09
0.264,0.41489000000000004,8.060000000000001e-08
0.266,0.42000000000000004,4.2600000000000004e-08
0.268,0.42000000000000004,4.35e-08
0.27,0.024980000000000002,-3.08e-08
0.272,0.02,4.5e-09
0.274,0.02,1.9e-09
0.276,0.42489000000000005,8.080000000000001e-08
0.278,0.43000000000000005,4.2e-08
0.28,0.43000000000000005,3.93e-08
0.28200000000000003,0.034980000000000004,-3.6e-08
0.28400000000000003,0.030000000000000002,3.7e-09
0.28600000000000003,0.030000000000000002,3.7e-09
0.28800000000000003,0.43489000000000005,8.35e-08
0.29,0.44000000000000006,4.81e-08
0.292,0.44000000000000006,4.65e-08
0.294,0.044980000000000006,-3.31e-08
0.296,0.04,3.8e-09
0.298,0.04,2.7e-09
0.3,0.44489000000000006,7.91e-08
0.302,0.45,4.3e-08
0.304,0.45,4.57e-08
0.306,0.05498,-3.1500000000000004e-08
0.308,0.05,6.4e-09
0.31,0.05,9e-09
0.312,0.45489,8.63e-08
0.314,0.46,4.5600000000000005e-08
0.316,0.45999,4.5600000000000005e-08
0.318,0.06498000000000001,-3.23e-08
0.32,0.060000000000000005,2.1e-09
0.322,0.060000000000000005,3.7e-09
0.324,0.46489,8.53e-08
0.326,0.47000000000000003,4.74e-08
0.328,0.47000000000000003,4.83e-08
0.33,0.07498,-2.6e-08
0.332,0.07,9.4e-09
0.334,0.07,6.7000000000000004e-09
0.336,0.47489000000000003,8.54e-08
0.338,0.48000000000000004,4.66e-08
0.34,0.48000000000000004,4.4100000000000004e-08
0.342,0.08498000000000001,-3.14e-08
0.34400000000000003,0.08,8.600000000000001e-09
0.34600000000000003,0.08,8.600000000000001e-09
0.34800000000000003,0.48489000000000004,8.85e-08
0.35000000000000003,0.49000000000000005,5.33e-08
0.352,0.49000000000000005,5.1500000000000005e-08
0.354,0.09503,-2.82e-08
0.356,0.09000000000000001,8.600000000000001e-09
0.358,0.09000000000000001,7.7e-09
0.36,0.49489000000000005,8.42e-08
0.362,0.49999000000000005,4.79e-08
0.364,0.5,5.06e-08
0.366,0.10498,-2.64e-08
0.368,0.1,1.15e-08
0.37,0.1,1.4000000000000001e-08
0.372,0.5048400000000001,9.13e-08
0.374,0.50999,5.09e-08
0.376,0.51,5.0800000000000005e-08
0.378,0.11498000000000001,-2.71e-08
0.38,0.11000000000000001,7.1e-09
0.382,0.11000000000000001,8.9e-09
0.384,0.5148900000000001,9.050000000000001e-08
0.386,0.52,5.26e-08
0.388,0.5199900000000001,5.35e-08
0.39,0.12503,-2.0900000000000002e-08
0.392,0.12000000000000001,1.43e-08
0.394,0.12000000000000001,1.16e-08
0.396,0.5248900000000001,9.06e-08
0.398,0.53,5.18e-08
0.4,0.53,4.94e-08
0.402,0.13498000000000002,-2.59e-08
0.404,0.13,1.3800000000000001e-08
0.406,0.13,1.37e-08
0.40800000000000003,0.5348900000000001,9.34e-08
0.41000000000000003,0.5399900000000001,5.8200000000000005e-08
0.41200000000000003,0.54,5.65e-08
0.41400000000000003,0.14498000000000003,-2.32e-08
0.41600000000000004,0.14,1.37e-08
0.418,0.14,1.2700000000000001e-08
0.42,0.54488,8.93e-08
0.422,0.55,5.31e-08
0.424,0.55,5.5900000000000004e-08
0.426,0.15498,-2.12e-08
0.428,0.15000000000000002,1.64e-08
0.43,0.15000000000000002,1.9100000000000002e-08
0.432,0.55488,9.65e-08
0.434,0.5599900000000001,5.5900000000000004e-08
0.436,0.56,5.6000000000000005e-08
0.438,0.16498000000000002,-2.2000000000000002e-08
0.44,0.16,1.24e-08
0.442,0.16,1.41e-08
0.444,0.56488,9.57e-08
0.446,0.5700000000000001,5.78e-08
0.448,0.5700000000000001,5.87e-08
0.45,0.17499,-1.57e-08
0.452,0.17,1.96e-08
0.454,0.17,1.69e-08
0.456,0.57487,9.58e-08
0.458,0.57999,5.71e-08
0.46,0.57999,5.4400000000000004e-08
0.462,0.18500000000000003,-2.08e-08
0.464,0.18000000000000002,1.9e-08
0.466,0.18000000000000002,1.88e-08
0.468,0.58486,9.85e-08
0.47000000000000003,0.58999,6.34e-08
0.47200000000000003,0.58999,6.16e-08
0.47400000000000003,0.19501000000000002,-1.8e-08
0.47600000000000003,0.19,1.88e-08
0.47800000000000004,0.19,1.78e-08
0.48,0.5948500000000001,9.41e-08
0.482,0.59999,5.8100000000000004e-08
0.484,0.6000000000000001,6.1e-08
0.486,0.20501000000000003,-1.6e-08
0.488,0.2,2.18e-08
0.49,0.2,2.4300000000000003e-08
0.492,0.6048,1.013e-07
0.494,0.6100000000000001,6.11e-08
0.496,0.6100000000000001,6.11e-08
0.498,0.21501,-1.69e-08
0.5,0.20999,1.74e-08
0.502,0.20999,1.92e-08
0.504,0.61485,1.008e-07
0.506,0.62,6.29e-08
0.508,0.62,6.38e-08
0.51,0.22507000000000002,-1.07e-08
0.512,0.22000000000000003,2.44e-08
0.514,0.22000000000000003,2.19e-08
0.516,0.62485,1.0090000000000001e-07
0.518,0.63,6.2e-08
0.52,0.63,5.93e-08
0.522,0.23501000000000002,-1.6e-08
0.524,0.22999000000000003,2.3500000000000002e-08
0.526,0.23,2.37e-08
0.528,0.6348,1.036e-07
0.53,0.64,6.85e-08
0.532,0.64,6.65e-08
0.534,0.24502000000000002,-1.3e-08
0.536,0.23999,2.38e-08
0.538,0.24000000000000002,2.29e-08
0.54,0.64485,9.930000000000001e-08
0.542,0.65,6.32e-08
0.544,0.65,6.57e-08
0.546,0.25502,-1.13e-08
0.548,0.25,2.64e-08
0.55,0.25,2.92e-08
0.552,0.65485,1.063e-07
0.554,0.66,6.59e-08
0.556,0.66,6.57e-08
0.558,0.26502000000000003,-1.22e-08
0.56,0.25999,2.22e-08
0.562,0.25999,2.41e-08
0.5640000000000001,0.66485,1.057e-07
0.5660000000000001,0.67,6.79e-08
0.5680000000000001,0.67,6.87e-08
0.5700000000000001,0.27501000000000003,-5.7000000000000006e-09
0.5720000000000001,0.26999,2.95e-08
0.5740000000000001,0.26999,2.6800000000000002e-08
0.5760000000000001,0.6748500000000001,1.0580000000000001e-07
0.578,0.68,6.7e-08
0.58,0.68,6.43e-08
0.582,0.28502,-1.09e-08
0.584,0.27999,2.88e-08
0.586,0.27999,2.88e-08
0.588,0.6848500000000001,1.086e-07
0.59,0.6900000000000001,7.33e-08
0.592,0.6900000000000001,7.16e-08
0.594,0.29502,-8e-09
0.596,0.28999,2.89e-08
0.598,0.29000000000000004,2.7900000000000002e-08
0.6,0.6948500000000001,1.043e-07
0.602,0.7000000000000001,6.810000000000001e-08
0.604,0.6999900000000001,7.06e-08
0.606,0.30501,-6.3e-09
0.608,0.29999000000000003,3.16e-08
0.61,0.30000000000000004,3.43e-08
0.612,0.7048500000000001,1.114e-07
0.614,0.70999,7.09e-08
0.616,0.7100000000000001,7.08e-08
0.618,0.31502,-7.2e-09
0.62,0.31,2.73e-08
0.622,0.31,2.9100000000000002e-08
0.624,0.7148500000000001,1.107e-07
0.626,0.7200000000000001,7.28e-08
0.628,0.7200000000000001,7.37e-08
0.63,0.32507,-7.000000000000001e-10
0.632,0.32,3.43e-08
0.634,0.32,3.17e-08
0.636,0.7248500000000001,1.107e-07
0.638,0.7300000000000001,7.180000000000001e-08
0.64,0.7300000000000001,6.93e-08
0.642,0.33502000000000004,-5.9e-09
0.644,0.33,3.3700000000000004e-08
0.646,0.33,3.3700000000000004e-08
0.648,0.7348,1.135e-07
0.65,0.7400000000000001,7.83e-08
0.652,0.7400000000000001,7.63e-08
0.654,0.34502000000000005,-3.3e-09
0.656,0.34,3.39e-08
0.658,0.34,3.28e-08
0.66,0.74485,1.0900000000000001e-07
0.662,0.7500000000000001,7.3e-08
0.664,0.74999,7.56e-08
0.666,0.35507000000000005,-1.4000000000000001e-09
0.668,0.35000000000000003,3.64e-08
0.67,0.35000000000000003,3.92e-08
0.672,0.75485,1.1620000000000001e-07
0.674,0.76,7.58e-08
0.676,0.75999,7.58e-08
0.678,0.36502,-2.2000000000000003e-09
0.68,0.36000000000000004,3.2200000000000004e-08
0.682,0.36000000000000004,3.4e-08
0.684,0.76485,1.1570000000000001e-07
0.686,0.77,7.760000000000001e-08
0.6880000000000001,0.7699900000000001,7.88e-08
0.6900000000000001,0.37502,4.4000000000000005e-09
0.6920000000000001,0.37000000000000005,3.94e-08
0.6940000000000001,0.37000000000000005,3.68e-08
0.6960000000000001,0.77485,1.159e-07
0.6980000000000001,0.78,7.690000000000001e-08
0.7000000000000001,0.78,7.44e-08
0.7020000000000001,0.38502000000000003,-9e-10
0.704,0.38,3.87e-08
0.706,0.38,3.87e-08
0.708,0.78485,1.186e-07
0.71,0.7899900000000001,8.34e-08
0.712,0.79,8.150000000000001e-08
0.714,0.39502000000000004,1.9e-09
0.716,0.38999000000000006,3.8800000000000003e-08
0.718,0.39,3.77e-08
0.72,0.7948500000000001,1.142e-07
0.722,0.8,7.81e-08
0.724,0.8,8.1e-08
0.726,0.40502000000000005,3.8e-09
0.728,0.4,4.16e-08
0.73,0.4,4.42e-08
0.732,0.8048500000000001,1.213e-07
0.734,0.81,8.1e-08
0.736,0.81,8.09e-08
0.738,0.41502000000000006,2.8000000000000003e-09
0.74,0.41000000000000003,3.72e-08
0.742,0.41000000000000003,3.91e-08
0.744,0.8148500000000001,1.2070000000000002e-07
0.746,0.8200000000000001,8.290000000000001e-08
0.748,0.8200000000000001,8.380000000000001e-08
0.75,0.42502,9.3e-09
0.752,0.42000000000000004,4.45e-08
0.754,0.42000000000000004,4.1900000000000005e-08
0.756,0.8248500000000001,1.209e-07
0.758,0.8300000000000001,8.21e-08
0.76,0.8299900000000001,7.95e-08
0.762,0.43502,4.2e-09
0.764,0.43000000000000005,4.36e-08
0.766,0.43000000000000005,4.38e-08
0.768,0.8348000000000001,1.238e-07
0.77,0.8400000000000001,8.84e-08
0.772,0.8400000000000001,8.65e-08
0.774,0.44502,6.8000000000000005e-09
0.776,0.43999000000000005,4.37e-08
0.778,0.44000000000000006,4.27e-08
0.78,0.8448500000000001,1.191e-07
0.782,0.84999,8.32e-08
0.784,0.8500000000000001,8.58e-08
0.786,0.45507000000000003,8.800000000000001e-09
0.788,0.45,4.67e-08
0.79,0.45,4.94e-08
0.792,0.8548500000000001,1.265e-07
0.794,0.85999,8.6e-08
0.796,0.85999,8.6e-08
0.798,0.46502000000000004,7.9e-09
0.8,0.46,4.23e-08
0.802,0.45999,4.4100000000000004e-08
0.804,0.8648000000000001,1.258e-07
0.806,0.8700000000000001,8.800000000000001e-08
0.808,0.8700000000000001,8.88e-08
0.81,0.47502000000000005,1.42e-08
0.812,0.47000000000000003,4.9200000000000004e-08
0.8140000000000001,0.46999,4.67e-08
0.8160000000000001,0.87485,1.256e-07
0.8180000000000001,0.87999,8.680000000000001e-08
0.8200000000000001,0.8800000000000001,8.430000000000001e-08
0.8220000000000001,0.48502000000000006,9.1e-09
0.8240000000000001,0.47999,4.8600000000000005e-08
0.8260000000000001,0.48000000000000004,4.88e-08
0.8280000000000001,0.88485,1.287e-07
0.8300000000000001,0.8900000000000001,9.34e-08
0.8320000000000001,0.8899900000000001,9.15e-08
0.834,0.49502,1.18e-08
0.836,0.49000000000000005,4.87e-08
0.838,0.49000000000000005,4.7700000000000004e-08
0.84,0.89485,1.243e-07
0.842,0.8999900000000001,8.820000000000001e-08
0.844,0.8999900000000001,9.09e-08
0.846,0.50502,1.39e-08
0.848,0.5,5.18e-08
0.85,0.5,5.4400000000000004e-08
0.852,0.90485,1.314e-07
0.854,0.91,9.100000000000001e-08
0.856,0.91,9.09e-08
0.858,0.51502,1.28e-08
0.86,0.51,4.73e-08
0.862,0.50999,4.9300000000000005e-08
0.864,0.91485,1.308e-07
0.866,0.92,9.29e-08
0.868,0.92,9.37e-08
0.87,0.52502,1.92e-08
0.872,0.52,5.43e-08
0.874,0.52,5.17e-08
0.876,0.9248500000000001,1.307e-07
0.878,0.93,9.190000000000001e-08
0.88,0.93,8.94e-08
0.882,0.53502,1.42e-08
0.884,0.53,5.3700000000000004e-08
0.886,0.53,5.3700000000000004e-08
0.888,0.9348500000000001,1.336e-07
0.89,0.9400000000000001,9.840000000000001e-08
0.892,0.9400000000000001,9.65e-08
0.894,0.54501,1.69e-08
0.896,0.5399900000000001,5.39e-08
0.898,0.54,5.28e-08
0.9,0.9448500000000001,1.294e-07
0.902,0.9500000000000001,9.34e-08
0.904,0.9500000000000001,9.6e-08
0.906,0.55506,1.89e-08
0.908,0.55,5.68e-08
0.91,0.55,5.94e-08
0.912,0.9548500000000001,1.366e-07
0.914,0.9600000000000001,9.62e-08
0.916,0.9600000000000001,9.6e-08
0.918,0.56501,1.78e-08
0.92,0.5599900000000001,5.2300000000000005e-08
0.922,0.5599900000000001,5.42e-08
0.924,0.9648000000000001,1.357e-07
0.926,0.9700000000000001,9.78e-08
0.928,0.9700000000000001,9.87e-08
0.93,0.57501,2.42e-08
0.932,0.5700000000000001,5.91e-08
0.934,0.56999,5.6700000000000005e-08
0.936,0.9748600000000001,1.357e-07
0.9380000000000001,0.9800000000000001,9.67e-08
0.9400000000000001,0.9800000000000001,9.44e-08
0.9420000000000001,0.5850500000000001,1.9100000000000002e-08
0.9440000000000001,0.5800000000000001,5.86e-08
0.9460000000000001,0.57999,5.85e-08
0.9480000000000001,0.9848700000000001,1.385e-07
0.9500000000000001,0.9900000000000001,1.031e-07
0.9520000000000001,0.9900000000000001,1.011e-07
0.9540000000000001,0.59499,2.1700000000000002e-08
0.9560000000000001,0.5900000000000001,5.85e-08
0.9580000000000001,0.58999,5.7500000000000005e-08
0.96,0.99487,1.34e-07
0.962,1.0,9.8e-08
0.964,1.0,1.0070000000000001e-07
0.966,0.60499,2.3500000000000002e-08
0.968,0.59999,6.15e-08
0.97,0.59999,6.4e-08
0.972,1.00489,1.411e-07
0.974,1.01,1.008e-07
0.976,1.01,1.008e-07
0.978,0.6149800000000001,2.26e-08
0.98,0.6100000000000001,5.72e-08
0.982,0.6100000000000001,5.91e-08
0.984,1.01489,1.406e-07
0.986,1.02,1.0280000000000001e-07
0.988,1.02,1.0370000000000001e-07
0.99,0.6249800000000001,2.93e-08
0.992,0.62,6.41e-08
0.994,0.62,6.17e-08
0.996,1.02489,1.406e-07
0.998,1.03,1.017e-07
1.0,1.03,9.910000000000001e-08
1.002,0.6349800000000001,2.4e-08
1.004,0.63,6.36e-08
1.006,0.63,6.36e-08
1.008,1.03489,1.435e-07
1.01,1.04,1.0810000000000001e-07
1.012,1.04,1.061e-07
1.014,0.64498,2.69e-08
1.016,0.64,6.39e-08
1.018,0.64,6.27e-08
1.02,1.04489,1.392e-07
1.022,1.04999,1.032e-07
1.024,1.04999,1.057e-07
1.026,0.65498,2.8700000000000002e-08
1.028,0.65,6.65e-08
1.03,0.65,6.89e-08
1.032,1.05489,1.4610000000000002e-07
1.034,1.06,1.056e-07
1.036,1.06,1.055e-07
1.038,0.66498,2.75e-08
1.04,0.66,6.2e-08
1.042,0.66,6.41e-08
1.044,1.0648900000000001,1.456e-07
1.046,1.07,1.077e-07
1.048,1.07,1.086e-07
1.05,0.67498,3.42e-08
1.052,0.67,6.91e-08
1.054,0.67,6.66e-08
1.056,1.0748900000000001,1.455e-07
1.058,1.08,1.066e-07
1.06,1.07999,1.041e-07
1.062,0.68503,2.9100000000000002e-08
1.064,0.68,6.85e-08
1.066,0.68,6.85e-08
1.068,1.0848900000000001,1.485e-07
1.07,1.09,1.131e-07
1.072,1.09,1.1110000000000001e-07
1.074,0.69498,3.18e-08
1.076,0.6900000000000001,6.89e-08
1.078,0.6900000000000001,6.78e-08
1.08,1.0948300000000002,1.441e-07
1.082,1.1,1.082e-07
1.084,1.1,1.108e-07
1.086,0.70498,3.3700000000000004e-08
1.088,0.7000000000000001,7.17e-08
1.09,0.7000000000000001,7.42e-08
1.092,1.10488,1.511e-07
1.094,1.11,1.1090000000000001e-07
1.096,1.10999,1.108e-07
1.098,0.71503,3.27e-08
1.1,0.7100000000000001,6.7e-08
1.102,0.7100000000000001,6.900000000000001e-08
1.104,1.1148900000000002,1.506e-07
1.106,1.12,1.124e-07
1.108,1.12,1.135e-07
1.11,0.7249800000000001,3.9e-08
1.112,0.7200000000000001,7.42e-08
1.114,0.7200000000000001,7.180000000000001e-08
1.116,1.1248900000000002,1.507e-07
1.118,1.1300000000000001,1.117e-07
1.12,1.12999,1.092e-07
1.122,0.7349800000000001,3.42e-08
1.124,0.7300000000000001,7.36e-08
1.1260000000000001,0.7300000000000001,7.36e-08
1.1280000000000001,1.1348900000000002,1.5350000000000002e-07
1.1300000000000001,1.1400000000000001,1.1830000000000001e-07
1.1320000000000001,1.13999,1.161e-07
1.1340000000000001,0.7449800000000001,3.6700000000000004e-08
1.1360000000000001,0.7400000000000001,7.36e-08
1.1380000000000001,0.7400000000000001,7.250000000000001e-08
1.1400000000000001,1.1448900000000002,1.491e-07
1.1420000000000001,1.14999,1.131e-07
1.1440000000000001,1.14999,1.1570000000000001e-07
1.1460000000000001,0.7549800000000001,3.87e-08
1.1480000000000001,0.7500000000000001,7.65e-08
1.1500000000000001,0.7500000000000001,7.9e-08
1.1520000000000001,1.1548900000000002,1.56e-07
1.154,1.1600000000000001,1.1570000000000001e-07
1.156,1.1600000000000001,1.1570000000000001e-07
1.158,0.7649800000000001,3.76e-08
1.16,0.75999,7.21e-08
1.162,0.76,7.410000000000001e-08
1.164,1.1648900000000002,1.557e-07
1.166,1.16999,1.177e-07
1.168,1.1700000000000002,1.186e-07
1.17,0.7749800000000001,4.4000000000000004e-08
1.172,0.77,7.89e-08
1.174,0.77,7.66e-08
1.176,1.17489,1.5560000000000002e-07
1.178,1.17999,1.166e-07
1.18,1.17999,1.1410000000000001e-07
1.182,0.78498,3.9e-08
1.184,0.78,7.850000000000001e-08
1.186,0.78,7.850000000000001e-08
1.188,1.18489,1.582e-07
1.19,1.18999,1.231e-07
1.192,1.18999,1.211e-07
1.194,0.79498,4.17e-08
1.196,0.7899900000000001,7.84e-08
1.198,0.79,7.75e-08
