Time (s),Voltage (V),Current (A)
0.72,0.12000000000000001,1.2e-09
0.73,0.12000000000000001,1e-09
0.74,0.12000000000000001,1.4000000000000001e-09
0.75,0.11999000000000001,1.6e-09
0.76,0.11999000000000001,3.6e-09
0.77,0.12000000000000001,3.4000000000000003e-09
0.7799999999999999,0.11999000000000001,3.4000000000000003e-09
0.7899999999999999,0.12000000000000001,1.8e-09
0.7999999999999999,0.24377000000000001,4.17e-08
0.8099999999999999,0.25,-2.1e-09
0.82,0.25,-1.4000000000000001e-09
0.83,0.24999000000000002,-3e-10
0.84,0.25,1.1000000000000001e-09
0.85,0.25,1.3e-09
0.8599999999999999,0.25,1.3e-09
0.8699999999999999,0.25,1.3e-09
0.8799999999999999,0.24999000000000002,1.6e-09
0.8899999999999999,0.25,2.3e-09
0.8999999999999999,0.16577,3.13e-08
0.9099999999999999,0.17,1.1000000000000001e-09
0.9199999999999999,0.16999,1.2e-09
0.9299999999999999,0.16999,1.6e-09
0.94,0.17,2e-09
0.95,0.17,4e-09
0.96,0.17,3.5000000000000003e-09
0.97,0.17,3.1e-09
0.9799999999999999,0.17,1.6e-09
0.9899999999999999,0.17,5e-10
0.9999999999999999,0.29253,5.5100000000000004e-08
1.0099999999999998,0.30000000000000004,4.3000000000000005e-09
1.0199999999999998,0.29999000000000003,3.7e-09
1.0299999999999998,0.30000000000000004,3.6e-09
1.0399999999999998,0.30000000000000004,2.1e-09
1.0499999999999998,0.29999000000000003,1.2e-09
1.0599999999999998,0.30000000000000004,1e-10
1.0699999999999998,0.29999000000000003,3e-10
1.0799999999999998,0.29999000000000003,5e-10
1.0899999999999999,0.30000000000000004,0.0
1.0999999999999999,0.21451,4.23e-08
1.1099999999999999,0.22000000000000003,2.2000000000000003e-09
1.1199999999999999,0.22000000000000003,1.1000000000000001e-09
1.13,0.21999000000000002,-2e-10
1.14,0.22000000000000003,1e-10
1.15,0.22000000000000003,2e-10
1.16,0.22000000000000003,-1e-10
1.17,0.22000000000000003,-4e-10
1.18,0.22000000000000003,-2.2000000000000003e-09
1.19,0.21999000000000002,-2.6e-09
1.2,0.34128000000000003,6.35e-08
1.21,0.35000000000000003,3.7e-09
1.22,0.34999,3.6e-09
1.23,0.35000000000000003,3.7e-09
1.24,0.34999,2.1e-09
1.25,0.34999,1e-09
1.26,0.34999,-2e-10
1.27,0.34999,1e-10
1.28,0.34999,1e-10
1.29,0.34999,-1e-10
1.3,0.26327,4.9200000000000004e-08
1.31,0.27,1.2e-09
1.32,0.26999,1.2e-09
1.33,0.26999,1.5e-09
1.34,0.26999,1.8e-09
1.35,0.27,3.5000000000000003e-09
1.36,0.26999,3.9e-09
1.37,0.27,3.8e-09
1.3800000000000001,0.26999,2.5e-09
1.3900000000000001,0.27,1.5e-09
1.4000000000000001,0.39003000000000004,7.24e-08
1.4100000000000001,0.39999,4e-10
1.4200000000000002,0.39999,4e-10
1.4300000000000002,0.4,4e-10
1.4400000000000002,0.39999,4e-10
1.4500000000000002,0.4,-3e-10
1.4600000000000002,0.39999,-1.1000000000000001e-09
1.4700000000000002,0.4,-2e-09
1.4800000000000002,0.4,-2.5e-09
1.4900000000000002,0.39999,-1.3e-09
1.5000000000000002,0.31203000000000003,6.05e-08
1.5100000000000002,0.32,3.6e-09
1.5200000000000002,0.32,3.8e-09
1.5300000000000002,0.32,2.1e-09
1.5400000000000003,0.32,1.1000000000000001e-09
1.5500000000000003,0.32,2e-10
1.5600000000000003,0.32,4e-10
1.5700000000000003,0.32,3e-10
1.5800000000000003,0.32,0.0
1.5900000000000003,0.31999000000000005,-4e-10
1.6000000000000003,0.43879,8.12e-08
1.6100000000000003,0.45,1.4000000000000001e-09
1.6200000000000003,0.45,1.4000000000000001e-09
1.6300000000000003,0.45,1.7000000000000001e-09
1.6400000000000003,0.45,1.8e-09
1.6500000000000004,0.44999000000000006,3.5000000000000003e-09
1.6600000000000004,0.45,4e-09
1.6700000000000004,0.45,3.7e-09
1.6800000000000004,0.44999000000000006,2.4e-09
1.6900000000000004,0.45,1.3e-09
1.7000000000000004,0.36069,6.72e-08
1.7100000000000004,0.37000000000000005,3.7e-09
1.7200000000000004,0.37000000000000005,3.8e-09
1.7300000000000004,0.37000000000000005,3.8e-09
1.7400000000000004,0.37000000000000005,2.3e-09
1.7500000000000004,0.37000000000000005,1.3e-09
1.7600000000000005,0.37000000000000005,2e-10
1.7700000000000005,0.37000000000000005,4e-10
1.7800000000000005,0.37000000000000005,4e-10
1.7900000000000005,0.37000000000000005,1e-10
1.8000000000000005,0.48754000000000003,9.240000000000001e-08
1.8100000000000005,0.5,3.6e-09
1.8200000000000005,0.5,3.4000000000000003e-09
1.8300000000000005,0.49999000000000005,1.7000000000000001e-09
1.8400000000000005,0.5,9e-10
1.8500000000000005,0.49999000000000005,-1e-10
1.8600000000000005,0.5,3e-10
1.8700000000000006,0.5,4e-10
1.8800000000000006,0.5,-1e-10
1.8900000000000006,0.49999000000000005,-3e-10
1.9000000000000006,0.40954,7.6e-08
1.9100000000000006,0.42000000000000004,2.1e-09
1.9200000000000006,0.42000000000000004,4.1e-09
1.9300000000000006,0.42000000000000004,3.8e-09
1.9400000000000006,0.42000000000000004,3.3e-09
1.9500000000000006,0.42000000000000004,1.9e-09
1.9600000000000006,0.42000000000000004,8e-10
1.9700000000000006,0.42000000000000004,2e-10
1.9800000000000006,0.42000000000000004,2e-10
1.9900000000000007,0.42000000000000004,4e-10
2.0000000000000004,0.5363,9.720000000000001e-08
2.0100000000000002,0.55,1.2e-09
2.0200000000000005,0.55,1.2e-09
2.0300000000000002,0.5499900000000001,1.1000000000000001e-09
2.0400000000000005,0.55,1.3e-09
2.0500000000000003,0.55,1.7000000000000001e-09
2.0600000000000005,0.5499900000000001,2.5e-09
2.0700000000000003,0.55,4.2e-09
2.0800000000000005,0.5499900000000001,4e-09
2.0900000000000003,0.5499900000000001,2.7e-09
2.1000000000000005,0.45829000000000003,8.37e-08
2.1100000000000003,0.47000000000000003,3e-10
2.1200000000000006,0.47000000000000003,5e-10
2.1300000000000003,0.47000000000000003,3e-10
2.1400000000000006,0.47000000000000003,-1e-10
2.1500000000000004,0.47000000000000003,-7.000000000000001e-10
2.1600000000000006,0.47000000000000003,-2.5e-09
2.1700000000000004,0.47000000000000003,-2e-09
2.1800000000000006,0.47000000000000003,-1.2e-09
2.1900000000000004,0.47000000000000003,-1e-10
2.2000000000000006,0.58499,1.0880000000000001e-07
2.2100000000000004,0.6000000000000001,1.9e-09
2.2200000000000006,0.59999,5e-10
2.2300000000000004,0.6000000000000001,5e-10
2.2400000000000007,0.59999,5e-10
2.2500000000000004,0.59999,5e-10
2.2600000000000007,0.59999,0.0
2.2700000000000005,0.59999,-1.3e-09
2.2800000000000007,0.59999,-2.1e-09
2.2900000000000005,0.59999,-2.2000000000000003e-09
2.3000000000000007,0.50704,9.330000000000001e-08
2.3100000000000005,0.52,1.4000000000000001e-09
2.3200000000000007,0.52,1.8e-09
2.3300000000000005,0.52,3.3e-09
2.3400000000000007,0.5199900000000001,3.9e-09
2.3500000000000005,0.52,3.7e-09
2.3600000000000008,0.52,2.5e-09
2.3700000000000006,0.52,1.2e-09
2.380000000000001,0.52,2e-10
2.3900000000000006,0.5199900000000001,3e-10
2.400000000000001,0.63373,1.1640000000000001e-07
2.4100000000000006,0.6499900000000001,1.2e-09
2.420000000000001,0.6499900000000001,1.2e-09
2.4300000000000006,0.65,1.4000000000000001e-09
2.440000000000001,0.65,1.7000000000000001e-09
2.4500000000000006,0.6499900000000001,3.7e-09
2.460000000000001,0.6499900000000001,3.6e-09
2.4700000000000006,0.65,3.7e-09
2.480000000000001,0.65,2.3e-09
2.4900000000000007,0.65,1.1000000000000001e-09
2.500000000000001,0.55579,1.02e-07
2.5100000000000007,0.56999,1.5e-09
2.520000000000001,0.56999,1.7000000000000001e-09
2.5300000000000007,0.5700000000000001,3.4000000000000003e-09
2.540000000000001,0.56999,3.8e-09
2.5500000000000007,0.56999,3.7e-09
2.560000000000001,0.56999,2.5e-09
2.5700000000000007,0.56999,1.4000000000000001e-09
2.580000000000001,0.5700000000000001,2e-10
2.5900000000000007,0.5700000000000001,2e-10
2.600000000000001,0.68249,1.211e-07
2.6100000000000008,0.6999900000000001,-2.4e-09
2.620000000000001,0.7000000000000001,-2.4e-09
2.630000000000001,0.7000000000000001,-8e-10
2.640000000000001,0.7000000000000001,2e-10
2.650000000000001,0.7000000000000001,1.2e-09
2.660000000000001,0.7000000000000001,1e-09
2.670000000000001,0.7000000000000001,9e-10
2.680000000000001,0.7000000000000001,1.2e-09
2.690000000000001,0.7000000000000001,1.6e-09
2.700000000000001,0.60448,1.0950000000000001e-07
2.710000000000001,0.62,-1.7000000000000001e-09
2.720000000000001,0.62,-2.4e-09
2.730000000000001,0.62,-2e-09
2.740000000000001,0.62,-8e-10
2.750000000000001,0.62,1e-10
2.760000000000001,0.62,1.5e-09
2.770000000000001,0.62,1.2e-09
2.780000000000001,0.62,1.1000000000000001e-09
2.790000000000001,0.61999,1.4000000000000001e-09
2.800000000000001,0.7310500000000001,1.349e-07
2.810000000000001,0.74999,1.3e-09
2.820000000000001,0.74999,2e-10
2.830000000000001,0.74999,5e-10
2.840000000000001,0.7500000000000001,4e-10
2.850000000000001,0.7500000000000001,0.0
2.860000000000001,0.74999,-3e-10
2.870000000000001,0.7500000000000001,-2.4e-09
2.8800000000000012,0.7500000000000001,-1.8e-09
2.890000000000001,0.7500000000000001,-1.8e-09
2.9000000000000012,0.65324,1.188e-07
2.910000000000001,0.67,1e-10
2.9200000000000013,0.6699900000000001,-1.7000000000000001e-09
2.930000000000001,0.67,-2.1e-09
2.9400000000000013,0.6699900000000001,-2.1e-09
2.950000000000001,0.6699900000000001,-9e-10
2.9600000000000013,0.67,2e-10
2.970000000000001,0.67,1.5e-09
2.9800000000000013,0.67,1.4000000000000001e-09
2.990000000000001,0.67,1.4000000000000001e-09
3.0000000000000013,0.78,1.4540000000000002e-07
3.010000000000001,0.8,2.7e-09
3.0200000000000014,0.8,1.3e-09
3.030000000000001,0.8,2e-10
3.0400000000000014,0.8,3e-10
3.050000000000001,0.8,4e-10
3.0600000000000014,0.8,3e-10
3.070000000000001,0.7999900000000001,-4e-10
3.0800000000000014,0.8,-1.5e-09
3.090000000000001,0.8,-2.3e-09
3.1000000000000014,0.70199,1.2880000000000002e-07
3.110000000000001,0.7200000000000001,1.2e-09
3.1200000000000014,0.7200000000000001,1e-09
3.1300000000000012,0.7200000000000001,1.1000000000000001e-09
3.1400000000000015,0.7200000000000001,1.7000000000000001e-09
3.1500000000000012,0.7200000000000001,2.9e-09
3.1600000000000015,0.7200000000000001,3.4000000000000003e-09
3.1700000000000013,0.71999,3.5000000000000003e-09
3.1800000000000015,0.7200000000000001,2.3e-09
3.1900000000000013,0.7200000000000001,1.1000000000000001e-09
3.2000000000000015,0.8287500000000001,1.499e-07
3.2100000000000013,0.84999,-2.5e-09
3.2200000000000015,0.8500000000000001,-2.1e-09
3.2300000000000013,0.84999,-2.3e-09
3.2400000000000015,0.84999,-7.000000000000001e-10
3.2500000000000013,0.8500000000000001,4e-10
3.2600000000000016,0.8500000000000001,1.4000000000000001e-09
3.2700000000000014,0.8500000000000001,1e-09
3.2800000000000016,0.84999,1.1000000000000001e-09
3.2900000000000014,0.8500000000000001,1.4000000000000001e-09
3.3000000000000016,0.75075,1.3830000000000001e-07
3.3100000000000014,0.77,3.9e-09
3.3200000000000016,0.77,3.7e-09
3.3300000000000014,0.77,2.6e-09
3.3400000000000016,0.77,1.6e-09
3.3500000000000014,0.77,1e-10
3.3600000000000017,0.77,0.0
3.3700000000000014,0.7699900000000001,1e-10
3.3800000000000017,0.77,0.0
3.3900000000000015,0.77,-5e-10
3.4000000000000017,0.8775100000000001,1.5950000000000002e-07
3.4100000000000015,0.8999900000000001,3e-10
3.4200000000000017,0.8999900000000001,-1e-10
3.4300000000000015,0.8999900000000001,-4e-10
3.4400000000000017,0.8999900000000001,-2.2000000000000003e-09
3.4500000000000015,0.9,-2.3e-09
3.4600000000000017,0.9,-2.2000000000000003e-09
3.4700000000000015,0.9,-8e-10
3.4800000000000018,0.8999900000000001,2e-10
3.4900000000000015,0.8999900000000001,1.4000000000000001e-09
3.5000000000000018,0.7995000000000001,1.425e-07
3.5100000000000016,0.8199900000000001,-2e-09
3.520000000000002,0.8200000000000001,-1.2e-09
3.5300000000000016,0.8199900000000001,-2e-10
3.540000000000002,0.8199900000000001,1.2e-09
3.5500000000000016,0.8200000000000001,1.4000000000000001e-09
3.560000000000002,0.8199900000000001,1.1000000000000001e-09
3.5700000000000016,0.8200000000000001,1.2e-09
3.580000000000002,0.8199900000000001,1.6e-09
3.5900000000000016,0.8200000000000001,2.5e-09
3.600000000000002,0.9262600000000001,1.659e-07
3.6100000000000017,0.9499900000000001,-2.2000000000000003e-09
3.620000000000002,0.9499900000000001,-1.1000000000000001e-09
3.6300000000000017,0.9499900000000001,1e-10
3.640000000000002,0.9500000000000001,1.3e-09
3.6500000000000017,0.9499900000000001,1.2e-09
3.660000000000002,0.9499900000000001,1.2e-09
3.6700000000000017,0.9499900000000001,1.2e-09
3.680000000000002,0.9499900000000001,1.7000000000000001e-09
3.6900000000000017,0.9500000000000001,2.7e-09
3.700000000000002,0.8482500000000001,1.544e-07
3.7100000000000017,0.86999,6e-10
3.720000000000002,0.86999,4e-10
3.7300000000000018,0.8700000000000001,-1e-10
3.740000000000002,0.8700000000000001,-1.1000000000000001e-09
3.7500000000000018,0.86999,-2.5e-09
3.760000000000002,0.86999,-2.5e-09
3.770000000000002,0.86999,-1.3e-09
3.780000000000002,0.8700000000000001,-1e-10
3.790000000000002,0.86999,1.4000000000000001e-09
3.800000000000002,0.9747600000000001,1.765e-07
3.810000000000002,1.0,7.000000000000001e-10
3.820000000000002,1.0,1.6e-09
3.830000000000002,1.0,1.1000000000000001e-09
3.840000000000002,1.0,1.3e-09
3.850000000000002,1.0,1.6e-09
3.860000000000002,1.0,1.8e-09
3.870000000000002,0.99999,3.8e-09
3.880000000000002,0.99999,3.8e-09
3.890000000000002,0.99999,3.8e-09
3.900000000000002,0.8970100000000001,1.663e-07
3.910000000000002,0.92,2e-09
3.920000000000002,0.92,9e-10
3.930000000000002,0.92,0.0
3.940000000000002,0.92,2e-10
3.950000000000002,0.92,4e-10
3.960000000000002,0.92,-2e-10
3.970000000000002,0.92,-5e-10
3.980000000000002,0.92,-2.7e-09
3.990000000000002,0.92,-2.2000000000000003e-09
4.000000000000002,1.02377,1.863e-07
4.010000000000002,1.05,1.8e-09
4.020000000000001,1.05,1.2e-09
4.030000000000002,1.04999,1.2e-09
4.040000000000002,1.04999,1.6e-09
4.050000000000002,1.05,1.7000000000000001e-09
4.060000000000001,1.05,3.8e-09
4.070000000000002,1.04999,3.6e-09
4.080000000000002,1.04999,3.7e-09
4.090000000000002,1.05,2.1e-09
4.100000000000001,0.94552,1.731e-07
4.110000000000001,0.9700000000000001,1.4000000000000001e-09
4.120000000000001,0.9700000000000001,1.4000000000000001e-09
4.130000000000002,0.9700000000000001,1.9e-09
4.1400000000000015,0.9700000000000001,2.4e-09
4.150000000000001,0.9700000000000001,4.4000000000000005e-09
4.160000000000001,0.9700000000000001,4e-09
4.170000000000002,0.9699900000000001,3.2e-09
4.1800000000000015,0.9700000000000001,1.8e-09
4.190000000000001,0.9700000000000001,5e-10
4.200000000000001,1.07253,1.93e-07
4.210000000000001,1.09999,-1.8e-09
4.220000000000001,1.09999,-2e-09
4.230000000000001,1.09999,-6e-10
4.240000000000001,1.1,4e-10
4.250000000000001,1.1,1.6e-09
4.260000000000001,1.09999,1.3e-09
4.270000000000001,1.09999,1.4000000000000001e-09
4.280000000000001,1.09999,1.6e-09
4.290000000000001,1.1,1.9e-09
4.300000000000001,0.9945200000000001,1.787e-07
4.3100000000000005,1.02,-1e-10
4.32,1.02,1.1000000000000001e-09
4.330000000000001,1.02,1.7000000000000001e-09
4.340000000000001,1.02,1.4000000000000001e-09
4.3500000000000005,1.02,1.2e-09
4.36,1.02,1.7000000000000001e-09
4.370000000000001,1.02,2.1e-09
4.380000000000001,1.0199900000000002,4.2e-09
4.390000000000001,1.02,3.6e-09
4.4,1.12128,2.047e-07
4.41,1.1500000000000001,1.6e-09
4.42,1.14999,1.3e-09
4.430000000000001,1.14999,1.4000000000000001e-09
4.44,1.14999,1.7000000000000001e-09
4.45,1.14999,2.2000000000000003e-09
4.46,1.1500000000000001,4.3000000000000005e-09
4.470000000000001,1.1500000000000001,3.8e-09
4.48,1.1500000000000001,3.4000000000000003e-09
4.49,1.1500000000000001,2e-09
4.5,1.04301,1.9050000000000002e-07
4.51,1.06999,1.2e-09
4.52,1.07,1.8e-09
4.53,1.07,3e-09
4.54,1.06999,3.8e-09
4.55,1.07,3.7e-09
4.56,1.07,2.6e-09
4.57,1.06999,1.4000000000000001e-09
4.58,1.07,2e-10
4.59,1.06999,2e-10
4.6,1.1700300000000001,2.1270000000000002e-07
4.609999999999999,1.2000000000000002,6e-10
4.619999999999999,1.2000000000000002,-1e-10
4.63,1.2000000000000002,-5e-10
4.64,1.1999900000000001,-2.7e-09
4.6499999999999995,1.1999900000000001,-2.3e-09
4.659999999999999,1.1999900000000001,-2e-09
4.67,1.1999900000000001,-4e-10
4.68,1.1999900000000001,7.000000000000001e-10
4.6899999999999995,1.2000000000000002,1.5e-09
4.699999999999999,1.09203,1.995e-07
4.709999999999999,1.12,1.9e-09
4.719999999999999,1.11999,3e-09
4.7299999999999995,1.12,3.9e-09
4.739999999999999,1.11999,3.7e-09
4.749999999999999,1.11999,2.5e-09
4.759999999999999,1.11999,1.3e-09
4.77,1.12,0.0
4.779999999999999,1.12,1e-10
4.789999999999999,1.11999,1e-10
4.799999999999999,1.21879,2.2250000000000001e-07
4.809999999999999,1.2499900000000002,2e-09
4.8199999999999985,1.2499900000000002,3.1e-09
4.829999999999999,1.25,4.1e-09
4.839999999999999,1.2499900000000002,4e-09
4.849999999999999,1.2499900000000002,2.9e-09
4.8599999999999985,1.2499900000000002,1.8e-09
4.869999999999999,1.2499900000000002,5e-10
4.879999999999999,1.2499900000000002,5e-10
4.889999999999999,1.2499900000000002,5e-10
4.899999999999999,1.1407800000000001,2.08e-07
4.909999999999998,1.1700000000000002,1e-09
4.919999999999998,1.1700000000000002,1.4000000000000001e-09
4.929999999999999,1.16999,2e-09
4.939999999999999,1.1700000000000002,4.1e-09
4.949999999999998,1.1700000000000002,3.6e-09
4.959999999999998,1.16999,2.9e-09
4.969999999999999,1.1700000000000002,1.7000000000000001e-09
4.979999999999999,1.1700000000000002,5e-10
4.989999999999998,1.1700000000000002,2e-10
4.999999999999998,1.2672100000000002,2.343e-07
5.009999999999998,1.3,3.8e-09
5.019999999999998,1.3,3.9e-09
5.0299999999999985,1.3,2.3e-09
5.039999999999998,1.3,1.1000000000000001e-09
5.049999999999998,1.2999900000000002,2e-10
5.059999999999998,1.2999900000000002,4e-10
5.0699999999999985,1.2999900000000002,5e-10
5.079999999999998,1.3,1e-10
5.089999999999998,1.3,-2e-10
5.099999999999998,1.18923,2.139e-07
5.109999999999998,1.2200000000000002,-3e-10
5.119999999999997,1.2200000000000002,8e-10
5.129999999999998,1.2199900000000001,1.8e-09
5.139999999999998,1.2200000000000002,1.4000000000000001e-09
5.149999999999998,1.2200000000000002,1.5e-09
5.1599999999999975,1.2200000000000002,1.7000000000000001e-09
5.169999999999998,1.2200000000000002,1.9e-09
5.179999999999998,1.2200000000000002,3.8e-09
5.189999999999998,1.2200000000000002,3.9e-09
5.1999999999999975,1.3163,2.397e-07
5.209999999999997,1.34999,8e-10
5.219999999999997,1.35,6e-10
5.229999999999998,1.35,-5e-10
5.2399999999999975,1.35,-2.1e-09
5.249999999999997,1.34999,-1.9e-09
5.259999999999997,1.35,-1.1000000000000001e-09
5.269999999999998,1.35,0.0
5.279999999999998,1.34999,1.5e-09
5.289999999999997,1.35,1.6e-09
5.299999999999997,1.2382900000000001,2.263e-07
5.309999999999997,1.27,1.7000000000000001e-09
5.319999999999997,1.27,1.7000000000000001e-09
5.329999999999997,1.27,2e-09
5.339999999999997,1.2699900000000002,2.7e-09
5.349999999999997,1.27,4.4000000000000005e-09
5.359999999999997,1.27,4.1e-09
5.369999999999997,1.27,3.2e-09
5.379999999999997,1.27,2.2000000000000003e-09
5.389999999999997,1.27,9e-10
5.399999999999997,1.3650600000000002,2.507e-07
5.409999999999997,1.4000000000000001,1.9e-09
5.419999999999996,1.4000000000000001,6e-10
5.429999999999997,1.39999,5e-10
5.439999999999997,1.39999,5e-10
5.449999999999997,1.39999,5e-10
5.459999999999996,1.39999,-1e-10
5.469999999999997,1.39999,-1.1000000000000001e-09
5.479999999999997,1.4000000000000001,-2.4e-09
5.489999999999997,1.4000000000000001,-2.4e-09
5.4999999999999964,1.28705,2.3740000000000002e-07
5.509999999999996,1.3199900000000002,3.3e-09
5.519999999999996,1.32,1.9e-09
5.529999999999997,1.3199900000000002,4e-10
5.5399999999999965,1.32,2e-10
5.549999999999996,1.32,4e-10
5.559999999999996,1.32,5e-10
5.569999999999997,1.32,1e-10
5.5799999999999965,1.32,-7.000000000000001e-10
5.589999999999996,1.32,-2.5e-09
5.599999999999996,1.41381,2.5830000000000003e-07
5.609999999999996,1.4499900000000001,6e-10
5.619999999999996,1.4500000000000002,4e-10
5.629999999999996,1.4499900000000001,4e-10
5.639999999999996,1.4499900000000001,2e-10
5.649999999999996,1.4500000000000002,-2e-10
5.659999999999996,1.4499900000000001,-1.3e-09
5.669999999999996,1.4500000000000002,-2.3e-09
5.679999999999996,1.4499900000000001,-2.5e-09
5.689999999999996,1.4499900000000001,-1.2e-09
5.699999999999996,1.3358,2.4560000000000003e-07
5.7099999999999955,1.36999,3.9e-09
5.719999999999995,1.37,3.7e-09
5.729999999999996,1.36999,2.8000000000000003e-09
5.739999999999996,1.36999,1.4000000000000001e-09
5.749999999999996,1.36999,4e-10
5.759999999999995,1.36999,5e-10
5.769999999999996,1.37,4e-10
5.779999999999996,1.37,1e-10
5.789999999999996,1.37,-1e-10
5.799999999999995,1.46256,2.6680000000000003e-07
5.809999999999995,1.4999900000000002,1.5e-09
5.819999999999995,1.5000000000000002,1.9e-09
5.829999999999996,1.5000000000000002,3.6e-09
5.839999999999995,1.5000000000000002,4e-09
5.849999999999995,1.4999900000000002,3.7e-09
5.859999999999995,1.4999900000000002,2.6e-09
5.869999999999996,1.4999900000000002,1.5e-09
5.8799999999999955,1.4999900000000002,1e-10
5.889999999999995,1.5000000000000002,4e-10
5.899999999999995,1.3842,2.532e-07
5.909999999999995,1.4200000000000002,4.4000000000000005e-09
5.919999999999995,1.41999,3.9e-09
5.929999999999995,1.4200000000000002,4e-09
5.939999999999995,1.41999,2.2000000000000003e-09
5.949999999999995,1.4200000000000002,1.3e-09
5.959999999999995,1.4200000000000002,4e-10
5.969999999999995,1.41999,7.000000000000001e-10
5.979999999999995,1.4200000000000002,6e-10
5.989999999999995,1.4200000000000002,2e-10
5.999999999999995,1.5113200000000002,2.783e-07
6.0099999999999945,1.55,4e-09
6.019999999999994,1.5499900000000002,3.8e-09
6.029999999999995,1.5499900000000002,2.1e-09
6.039999999999995,1.55,1.2e-09
6.0499999999999945,1.55,2e-10
6.059999999999994,1.55,5e-10
6.069999999999995,1.55,5e-10
6.079999999999995,1.55,2e-10
6.0899999999999945,1.55,-2e-10
6.099999999999994,1.4329500000000002,2.62e-07
6.109999999999994,1.4700000000000002,4e-09
6.119999999999994,1.4700000000000002,3.9e-09
6.129999999999995,1.4700000000000002,3.9e-09
6.139999999999994,1.4700000000000002,2.2000000000000003e-09
6.149999999999994,1.4700000000000002,1.4000000000000001e-09
6.159999999999994,1.4700000000000002,1e-10
6.169999999999995,1.4700000000000002,4e-10
6.179999999999994,1.4700000000000002,4e-10
6.189999999999994,1.4700000000000002,2e-10
6.199999999999994,1.56007,2.8440000000000003e-07
6.209999999999994,1.6,1.8e-09
6.2199999999999935,1.59999,1.9e-09
6.229999999999994,1.6,3.6e-09
6.239999999999994,1.59999,3.7e-09
6.249999999999994,1.6,3.9e-09
6.259999999999994,1.59999,2.5e-09
6.269999999999994,1.59999,1.4000000000000001e-09
6.279999999999994,1.6,2e-10
6.289999999999994,1.59999,4e-10
6.299999999999994,1.4820600000000002,2.704e-07
6.309999999999993,1.5199900000000002,2e-09
6.319999999999993,1.52,3.8e-09
6.329999999999994,1.5199900000000002,4e-09
6.339999999999994,1.5199900000000002,3.9e-09
6.349999999999993,1.52,2.3e-09
6.359999999999993,1.5199900000000002,1.3e-09
6.369999999999994,1.52,2e-10
6.379999999999994,1.52,4e-10
6.3899999999999935,1.52,5e-10
6.399999999999993,1.6083200000000002,2.9210000000000003e-07
6.409999999999993,1.6500000000000001,0.0
6.419999999999993,1.64999,-1.9e-09
6.4299999999999935,1.6500000000000001,-2e-09
